Site;SS33 Rue des Communaux 7 (ID 3233);SS33 Rue des Communaux 7 (ID 3233);SS33 Rue des Communaux 7 (ID 3233);SS33 Rue des Communaux 7 (ID 3233)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-01-20 18:00:00;27;78.8;41.6;59.3
2023-01-20 19:00:00;33;79.2;45.3;60.1
2023-01-20 20:00:00;32;79.0;40.9;60.4
2023-01-20 21:00:00;33;79.1;43.4;58.5
2023-01-20 22:00:00;31;79.1;41.3;58.1
2023-01-20 23:00:00;31;79.0;39.0;57.1
2023-01-21 00:00:00;32;79.1;44.5;58.0
2023-01-21 01:00:00;30;78.8;38.8;56.5
2023-01-21 02:00:00;30;78.8;39.0;56.5
2023-01-21 03:00:00;34;79.3;43.8;58.0
2023-01-21 04:00:00;33;79.1;40.3;58.8
2023-01-21 05:00:00;34;79.0;40.0;59.5
2023-01-21 06:00:00;36;79.4;44.3;61.5
2023-01-21 07:00:00;32;79.6;43.8;63.9
2023-01-21 08:00:00;31;79.7;44.0;64.1
2023-01-21 09:00:00;33;79.8;45.6;64.4
2023-01-21 10:00:00;31;79.7;44.9;63.7
2023-01-21 11:00:00;28;79.3;43.4;62.2
2023-01-21 12:00:00;26;79.0;43.1;60.6
2023-01-21 13:00:00;27;79.6;46.9;59.7
2023-01-21 14:00:00;24;78.9;41.9;58.8
2023-01-21 15:00:00;23;78.8;41.2;57.5
2023-01-21 16:00:00;25;79.1;45.3;57.4
2023-01-21 17:00:00;23;78.3;40.0;56.1
2023-01-21 18:00:00;26;78.3;41.2;56.6
2023-01-21 19:00:00;29;79.2;43.7;58.1
2023-01-21 20:00:00;28;78.8;40.0;57.5
2023-01-21 21:00:00;30;79.0;44.3;56.6
2023-01-21 22:00:00;28;78.5;38.0;54.8
2023-01-21 23:00:00;29;78.5;38.0;55.4
2023-01-22 00:00:00;32;79.2;44.1;57.8
2023-01-22 01:00:00;31;78.5;39.0;57.3
2023-01-22 02:00:00;31;78.7;39.5;57.9
2023-01-22 03:00:00;33;79.3;44.8;58.8
2023-01-22 04:00:00;32;78.9;40.0;58.5
2023-01-22 05:00:00;32;79.0;39.8;58.7
2023-01-22 06:00:00;35;79.6;45.5;61.0
2023-01-22 07:00:00;28;78.9;42.5;60.7
2023-01-22 08:00:00;29;78.9;42.1;60.7
2023-01-22 09:00:00;30;79.3;46.0;60.7
2023-01-22 10:00:00;28;79.0;41.9;59.9
2023-01-22 11:00:00;27;78.9;41.4;58.7
2023-01-22 12:00:00;29;79.3;45.7;58.7
2023-01-22 13:00:00;26;78.7;41.2;57.7
2023-01-22 14:00:00;24;78.1;39.6;55.6
2023-01-22 15:00:00;26;78.3;41.8;56.2
2023-01-22 16:00:00;24;78.3;43.0;56.3
2023-01-22 17:00:00;24;77.9;39.6;55.5
2023-01-22 18:00:00;25;77.9;39.7;55.4
2023-01-22 19:00:00;30;78.7;44.1;57.2
2023-01-22 20:00:00;27;77.9;38.7;55.2
2023-01-22 21:00:00;26;77.9;37.1;53.0
2023-01-22 22:00:00;31;78.5;43.6;56.0
2023-01-22 23:00:00;27;77.8;37.0;53.5
2023-01-23 00:00:00;28;77.9;37.7;54.3
2023-01-23 01:00:00;31;78.4;43.9;56.5
2023-01-23 02:00:00;28;77.4;38.0;54.2
2023-01-23 03:00:00;29;77.3;38.0;54.7
2023-01-23 04:00:00;32;77.4;44.1;56.8
2023-01-23 05:00:00;30;77.5;38.0;55.1
2023-01-23 06:00:00;32;77.6;39.2;57.9
2023-01-23 07:00:00;31;78.2;46.2;60.3
2023-01-23 08:00:00;30;77.8;42.3;61.2
2023-01-23 09:00:00;31;76.2;42.6;61.6
2023-01-23 10:00:00;31;75.5;45.9;60.6
2023-01-23 11:00:00;27;74.0;41.7;59.2
2023-01-23 12:00:00;28;74.7;46.4;59.0
2023-01-23 13:00:00;25;77.4;40.3;56.5
2023-01-23 14:00:00;30;78.7;44.5;56.6
2023-01-23 15:00:00;21;77.8;39.5;53.7
2023-01-23 16:00:00;27;77.6;41.0;54.9
2023-01-23 17:00:00;24;78.1;42.8;56.1
2023-01-23 18:00:00;27;77.9;40.3;56.7
2023-01-23 19:00:00;32;78.7;45.2;58.5
2023-01-23 20:00:00;30;78.0;40.0;57.7
2023-01-23 21:00:00;31;78.4;44.6;57.1
2023-01-23 22:00:00;30;78.0;38.9;56.4
2023-01-23 23:00:00;33;78.3;44.4;57.9
2023-01-24 00:00:00;31;78.1;39.1;57.3
2023-01-24 01:00:00;31;78.0;39.0;57.3
2023-01-24 02:00:00;34;78.6;44.8;58.8
2023-01-24 03:00:00;32;78.0;39.9;58.2
2023-01-24 04:00:00;32;78.3;39.8;58.3
2023-01-24 05:00:00;34;78.9;45.1;59.3
2023-01-24 06:00:00;34;78.8;40.6;60.4
2023-01-24 07:00:00;29;78.9;42.4;61.2
2023-01-24 08:00:00;31;79.3;46.1;61.3
2023-01-24 09:00:00;30;78.9;42.3;61.2
2023-01-24 10:00:00;27;78.7;42.1;60.1
2023-01-24 11:00:00;27;79.0;46.2;58.6
2023-01-24 12:00:00;25;78.2;39.8;55.9
2023-01-24 13:00:00;28;78.4;41.7;56.4
2023-01-24 14:00:00;25;78.6;42.5;55.8
2023-01-24 15:00:00;24;78.0;38.6;54.3
2023-01-24 16:00:00;27;78.4;45.3;56.7
2023-01-24 17:00:00;24;78.0;39.0;54.8
2023-01-24 18:00:00;30;78.5;44.9;57.8
2023-01-24 19:00:00;29;78.0;39.1;56.8
2023-01-24 20:00:00;31;78.4;44.0;57.6
2023-01-24 21:00:00;24;77.7;37.9;52.4
2023-01-24 22:00:00;28;78.0;37.7;52.6
2023-01-24 23:00:00;32;78.1;44.1;56.0
2023-01-25 00:00:00;28;79.3;54.8;63.2
2023-01-25 01:00:00;26;77.3;36.8;52.4
2023-01-25 02:00:00;29;78.2;47.3;58.2
2023-01-25 03:00:00;28;77.1;36.8;53.0
2023-01-25 04:00:00;31;78.4;47.9;59.7
2023-01-25 05:00:00;30;77.9;38.0;55.1
2023-01-25 06:00:00;31;78.0;38.7;57.0
2023-01-25 07:00:00;28;78.0;40.5;58.1
2023-01-25 08:00:00;28;78.0;40.6;58.1
2023-01-25 09:00:00;29;78.1;40.7;58.7
2023-01-25 10:00:00;26;78.0;41.0;57.7
2023-01-25 11:00:00;27;78.2;42.2;56.8
2023-01-25 12:00:00;23;78.0;43.5;56.2
2023-01-25 13:00:00;22;77.4;39.4;53.9
2023-01-25 14:00:00;25;77.9;45.2;55.5
2023-01-25 15:00:00;20;77.1;37.8;51.9
2023-01-25 16:00:00;24;77.8;44.3;54.8
2023-01-25 17:00:00;22;77.0;37.8;52.3
2023-01-25 18:00:00;27;77.8;44.2;55.5
2023-01-25 19:00:00;25;77.1;37.9;53.6
2023-01-25 20:00:00;28;77.4;41.0;54.9
2023-01-25 21:00:00;22;77.4;39.5;51.9
2023-01-25 22:00:00;25;77.0;36.4;50.9
2023-01-25 23:00:00;25;77.8;42.7;53.8
2023-01-26 00:00:00;25;76.9;36.1;51.2
2023-01-26 01:00:00;26;77.6;43.2;54.3
2023-01-26 02:00:00;26;77.0;36.4;51.6
2023-01-26 03:00:00;25;77.0;37.0;51.6
2023-01-26 04:00:00;27;77.7;43.7;54.5
2023-01-26 05:00:00;26;77.0;36.1;51.8
2023-01-26 06:00:00;28;77.0;37.6;54.1
2023-01-26 07:00:00;27;77.8;45.1;57.0
2023-01-26 08:00:00;24;77.0;39.7;55.5
2023-01-26 09:00:00;26;77.3;39.0;55.5
2023-01-26 10:00:00;28;77.8;44.9;57.0
2023-01-26 11:00:00;23;77.1;39.3;54.8
2023-01-26 12:00:00;26;77.3;41.2;55.2
2023-01-26 13:00:00;22;77.4;41.6;53.9
2023-01-26 14:00:00;23;77.0;37.9;52.5
2023-01-26 15:00:00;25;77.5;44.5;55.0
2023-01-26 16:00:00;23;76.9;37.7;52.5
2023-01-26 17:00:00;25;77.6;44.8;55.6
2023-01-26 18:00:00;24;76.9;38.4;53.7
2023-01-26 19:00:00;29;77.6;43.8;55.9
2023-01-26 20:00:00;25;77.0;38.1;53.9
2023-01-26 21:00:00;28;77.3;39.8;53.2
2023-01-26 22:00:00;24;77.1;39.5;52.8
2023-01-26 23:00:00;25;76.5;37.0;51.6
2023-01-27 00:00:00;27;77.4;42.8;54.4
2023-01-27 01:00:00;25;76.7;36.9;51.7
2023-01-27 02:00:00;28;77.3;43.8;54.6
2023-01-27 03:00:00;26;77.0;36.8;52.3
2023-01-27 04:00:00;26;77.0;37.0;52.5
2023-01-27 05:00:00;30;77.6;42.5;55.3
2023-01-27 06:00:00;28;77.2;38.8;55.7
2023-01-27 07:00:00;26;77.4;40.7;57.5
2023-01-27 08:00:00;28;78.0;44.5;58.4
2023-01-27 09:00:00;26;77.7;42.3;58.1
2023-01-27 10:00:00;24;77.2;40.0;55.8
2023-01-27 11:00:00;25;77.7;44.8;55.8
2023-01-27 12:00:00;21;77.0;38.0;52.3
2023-01-27 13:00:00;23;77.3;40.5;52.9
2023-01-27 14:00:00;19;77.2;40.1;51.4
2023-01-27 15:00:00;20;76.5;36.8;50.5
2023-01-27 16:00:00;23;77.4;44.1;54.6
2023-01-27 17:00:00;23;76.7;37.6;52.8
2023-01-27 18:00:00;26;77.5;44.7;56.3
2023-01-27 19:00:00;26;76.9;38.3;55.0
2023-01-27 20:00:00;29;77.6;44.5;56.7
2023-01-27 21:00:00;25;76.9;37.2;52.7
2023-01-27 22:00:00;28;77.1;38.5;53.9
2023-01-27 23:00:00;26;77.4;41.7;54.9
2023-01-28 00:00:00;26;77.0;38.0;54.0
2023-01-28 01:00:00;30;77.4;42.5;55.8
2023-01-28 02:00:00;25;77.1;38.9;53.3
2023-01-28 03:00:00;27;77.0;37.7;54.0
2023-01-28 04:00:00;30;77.3;41.0;55.6
2023-01-28 05:00:00;28;77.4;40.9;55.8
2023-01-28 06:00:00;31;77.5;39.1;57.6
2023-01-28 07:00:00;28;77.9;42.6;59.3
2023-01-28 08:00:00;28;78.2;45.0;59.6
2023-01-28 09:00:00;27;78.0;41.6;59.1
2023-01-28 10:00:00;25;77.8;41.1;57.7
2023-01-28 11:00:00;26;77.9;45.6;57.2
2023-01-28 12:00:00;23;77.3;39.7;55.2
2023-01-28 13:00:00;26;77.5;41.8;55.3
2023-01-28 14:00:00;21;77.3;41.4;53.6
2023-01-28 15:00:00;23;77.0;37.3;52.2
2023-01-28 16:00:00;25;77.7;44.3;55.0
2023-01-28 17:00:00;23;77.0;38.0;52.9
2023-01-28 18:00:00;26;77.7;44.1;55.8
2023-01-28 19:00:00;26;77.2;37.8;53.7
2023-01-28 20:00:00;26;77.0;37.9;53.5
2023-01-28 21:00:00;27;77.7;42.8;54.3
2023-01-28 22:00:00;26;76.9;36.5;52.1
2023-01-28 23:00:00;28;77.2;37.4;53.0
2023-01-29 00:00:00;29;77.7;43.2;55.6
2023-01-29 01:00:00;28;77.0;37.1;53.8
2023-01-29 02:00:00;28;77.0;37.9;54.4
2023-01-29 03:00:00;31;77.8;43.9;56.6
2023-01-29 04:00:00;29;77.1;38.0;55.0
2023-01-29 05:00:00;30;77.3;38.0;55.5
2023-01-29 06:00:00;34;78.3;44.7;59.1
2023-01-29 07:00:00;29;78.0;41.5;59.5
2023-01-29 08:00:00;29;78.0;41.5;59.6
2023-01-29 09:00:00;30;78.5;46.0;59.4
2023-01-29 10:00:00;28;78.0;41.0;58.7
2023-01-29 11:00:00;25;77.9;41.0;57.4
2023-01-29 12:00:00;24;78.1;45.7;57.1
2023-01-29 13:00:00;22;77.2;38.9;54.0
2023-01-29 14:00:00;20;77.0;38.5;52.7
2023-01-29 15:00:00;21;77.8;44.7;54.6
2023-01-29 16:00:00;21;76.8;37.1;51.5
2023-01-29 17:00:00;22;76.9;38.0;52.3
2023-01-29 18:00:00;25;77.5;44.2;55.2
2023-01-29 19:00:00;26;77.0;37.5;53.5
2023-01-29 20:00:00;25;76.9;37.9;53.2
2023-01-29 21:00:00;26;77.6;43.3;54.0
2023-01-29 22:00:00;26;77.0;35.8;51.4
2023-01-29 23:00:00;27;77.0;37.0;52.4
2023-01-30 00:00:00;31;77.6;43.1;55.2
2023-01-30 01:00:00;28;77.0;37.7;53.9
2023-01-30 02:00:00;28;77.0;38.0;54.2
2023-01-30 03:00:00;32;77.6;43.1;56.0
2023-01-30 04:00:00;27;77.1;38.4;54.2
2023-01-30 05:00:00;29;77.1;38.0;55.1
2023-01-30 06:00:00;33;77.9;42.0;57.4
2023-01-30 07:00:00;28;78.1;43.0;58.9
2023-01-30 08:00:00;28;77.9;40.8;58.4
2023-01-30 09:00:00;29;78.2;43.5;58.3
2023-01-30 10:00:00;26;78.1;42.7;57.3
2023-01-30 11:00:00;25;77.6;39.8;56.0
2023-01-30 12:00:00;25;78.0;45.6;56.9
2023-01-30 13:00:00;22;77.2;39.1;54.1
2023-01-30 14:00:00;25;77.9;45.7;56.2
2023-01-30 15:00:00;20;77.0;38.7;53.1
2023-01-30 16:00:00;22;77.8;44.9;54.9
2023-01-30 17:00:00;20;77.0;37.6;51.7
2023-01-30 18:00:00;24;77.1;40.5;53.2
2023-01-30 19:00:00;23;77.3;41.4;54.3
2023-01-30 20:00:00;23;77.0;37.9;52.5
2023-01-30 21:00:00;23;77.6;43.5;53.4
2023-01-30 22:00:00;23;77.0;36.0;50.4
2023-01-30 23:00:00;26;77.7;43.3;54.3
2023-01-31 00:00:00;25;76.9;36.6;52.2
2023-01-31 01:00:00;30;77.5;41.8;55.2
2023-01-31 02:00:00;25;77.1;39.3;54.1
2023-01-31 03:00:00;25;77.0;37.5;53.3
2023-01-31 04:00:00;28;77.3;40.8;54.6
2023-01-31 05:00:00;24;77.2;39.8;53.5
2023-01-31 06:00:00;28;77.0;38.1;55.2
2023-01-31 07:00:00;28;77.6;41.7;57.3
2023-01-31 08:00:00;27;78.1;44.3;58.5
2023-01-31 09:00:00;26;77.3;40.6;58.0
2023-01-31 10:00:00;25;77.9;46.2;57.6
2023-01-31 11:00:00;22;77.0;39.6;54.8
2023-01-31 12:00:00;20;76.9;39.4;53.6
2023-01-31 13:00:00;21;77.8;45.0;55.0
2023-01-31 14:00:00;19;76.7;37.8;51.6
2023-01-31 15:00:00;20;77.5;44.7;54.2
2023-01-31 16:00:00;17;76.2;36.4;50.0
2023-01-31 17:00:00;22;77.2;43.6;53.5
2023-01-31 18:00:00;21;76.5;36.6;50.8
2023-01-31 19:00:00;26;77.2;42.7;54.3
2023-01-31 20:00:00;20;76.8;37.9;51.0
2023-01-31 21:00:00;20;76.2;34.6;48.4
2023-01-31 22:00:00;20;77.2;42.2;51.8
2023-01-31 23:00:00;26;76.2;36.4;49.8
2023-02-01 00:00:00;24;78.4;56.9;63.5
2023-02-01 01:00:00;24;76.0;36.2;50.9
2023-02-01 02:00:00;25;77.3;47.5;57.7
2023-02-01 03:00:00;25;76.5;37.0;52.7
2023-02-01 04:00:00;27;77.8;48.2;59.0
2023-02-01 05:00:00;26;77.0;37.8;53.4
2023-02-01 06:00:00;27;77.0;38.5;55.2
2023-02-01 07:00:00;25;77.3;40.4;56.8
2023-02-01 08:00:00;24;77.0;40.0;55.9
2023-02-01 09:00:00;23;77.0;39.3;54.6
2023-02-01 10:00:00;22;77.0;38.9;53.6
2023-02-01 11:00:00;19;76.7;37.4;51.1
2023-02-01 12:00:00;21;77.2;44.0;53.4
2023-02-01 13:00:00;18;76.5;37.2;50.5
2023-02-01 14:00:00;21;77.2;44.9;53.8
2023-02-01 15:00:00;17;76.0;36.8;49.8
2023-02-01 16:00:00;18;76.9;44.4;53.0
2023-02-01 17:00:00;17;76.0;36.0;49.1
2023-02-01 18:00:00;21;76.6;41.6;52.2
2023-02-01 19:00:00;18;76.3;38.2;49.8
2023-02-01 20:00:00;21;76.0;36.2;49.6
2023-02-01 21:00:00;17;76.6;42.2;50.8
2023-02-01 22:00:00;18;75.9;33.4;46.5
2023-02-01 23:00:00;20;76.7;42.4;51.1
2023-02-02 00:00:00;18;75.0;33.4;46.5
2023-02-02 01:00:00;21;76.2;42.5;51.5
2023-02-02 02:00:00;19;75.3;33.2;46.5
2023-02-02 03:00:00;20;75.0;34.0;47.4
2023-02-02 04:00:00;22;76.3;42.6;51.9
2023-02-02 05:00:00;20;75.3;34.0;47.7
2023-02-02 06:00:00;22;75.6;35.2;49.6
2023-02-02 07:00:00;22;76.8;43.6;53.9
2023-02-02 08:00:00;20;76.1;37.4;50.4
2023-02-02 09:00:00;20;76.0;37.0;50.6
2023-02-02 10:00:00;18;76.6;44.9;52.7
2023-02-02 11:00:00;16;75.8;34.3;47.1
2023-02-02 12:00:00;18;76.1;35.6;47.9
2023-02-02 13:00:00;16;76.5;43.5;51.5
2023-02-02 14:00:00;13;75.8;34.2;45.7
2023-02-02 15:00:00;16;76.2;44.0;50.8
2023-02-02 16:00:00;12;75.5;33.3;44.6
2023-02-02 17:00:00;15;76.3;44.1;50.4
2023-02-02 18:00:00;18;75.0;33.8;46.5
2023-02-02 19:00:00;23;75.8;41.0;51.9
2023-02-02 20:00:00;18;75.8;37.6;49.4
2023-02-02 21:00:00;22;75.6;37.0;49.5
2023-02-02 22:00:00;19;75.9;39.7;50.3
2023-02-02 23:00:00;20;75.3;34.9;48.4
2023-02-03 00:00:00;23;76.2;42.1;52.0
2023-02-03 01:00:00;19;75.0;34.0;47.4
2023-02-03 02:00:00;22;75.7;41.0;51.6
2023-02-03 03:00:00;19;75.3;35.2;47.4
2023-02-03 04:00:00;19;75.0;34.0;47.4
2023-02-03 05:00:00;22;75.7;40.9;51.6
2023-02-03 06:00:00;21;75.7;36.2;49.1
2023-02-03 07:00:00;20;75.8;37.2;50.7
2023-02-03 08:00:00;26;76.7;43.5;54.9
2023-02-03 09:00:00;21;76.2;39.6;53.6
2023-02-03 10:00:00;20;76.0;38.3;52.1
2023-02-03 11:00:00;22;76.9;44.0;53.7
2023-02-03 12:00:00;17;75.9;37.3;49.9
2023-02-03 13:00:00;18;76.8;44.4;52.7
2023-02-03 14:00:00;17;75.8;35.3;47.7
2023-02-03 15:00:00;19;76.5;44.4;53.0
2023-02-03 16:00:00;14;75.6;36.1;46.5
2023-02-03 17:00:00;20;75.6;36.9;48.5
2023-02-03 18:00:00;17;76.1;41.4;50.8
2023-02-03 19:00:00;19;75.4;36.0;49.1
2023-02-03 20:00:00;23;76.6;43.9;53.5
2023-02-03 21:00:00;18;75.0;34.1;47.5
2023-02-03 22:00:00;21;76.4;42.9;51.9
2023-02-03 23:00:00;20;75.3;34.4;48.0
2023-02-04 00:00:00;23;76.1;43.0;52.6
2023-02-04 01:00:00;22;75.5;35.4;49.3
2023-02-04 02:00:00;21;75.1;35.4;49.4
2023-02-04 03:00:00;25;76.5;43.1;53.4
2023-02-04 04:00:00;23;76.0;36.2;50.5
2023-02-04 05:00:00;20;75.0;35.3;48.9
2023-02-04 06:00:00;27;76.6;43.4;54.6
2023-02-04 07:00:00;21;76.0;38.2;52.0
2023-02-04 08:00:00;19;76.0;37.8;51.2
2023-02-04 09:00:00;20;76.6;44.0;53.3
2023-02-04 10:00:00;17;75.9;36.2;49.1
2023-02-04 11:00:00;16;75.6;35.0;47.8
2023-02-04 12:00:00;15;76.7;44.7;51.5
2023-02-04 13:00:00;15;75.6;33.8;46.0
2023-02-04 14:00:00;12;75.5;33.2;44.9
2023-02-04 15:00:00;13;75.9;43.4;50.8
2023-02-04 16:00:00;9;75.1;33.3;41.9
2023-02-04 17:00:00;10;74.9;31.4;42.0
2023-02-04 18:00:00;16;75.8;41.9;49.1
2023-02-04 19:00:00;15;75.1;32.8;44.8
2023-02-04 20:00:00;15;74.7;33.0;45.4
2023-02-04 21:00:00;15;75.9;40.9;48.8
2023-02-04 22:00:00;16;74.9;31.7;43.9
2023-02-04 23:00:00;17;74.5;32.0;44.5
2023-02-05 00:00:00;18;75.3;42.0;50.2
2023-02-05 01:00:00;19;74.2;32.8;46.0
2023-02-05 02:00:00;19;74.0;33.6;46.5
2023-02-05 03:00:00;19;75.6;42.4;51.0
2023-02-05 04:00:00;22;75.0;34.1;47.6
2023-02-05 05:00:00;21;74.6;35.0;48.2
2023-02-05 06:00:00;24;75.9;42.8;52.6
2023-02-05 07:00:00;20;75.2;36.4;49.8
2023-02-05 08:00:00;19;75.4;36.6;49.9
2023-02-05 09:00:00;24;76.1;43.1;54.0
2023-02-05 10:00:00;18;75.5;37.4;49.8
2023-02-05 11:00:00;16;75.0;36.1;49.0
2023-02-05 12:00:00;19;75.6;39.7;50.9
2023-02-05 13:00:00;12;75.7;40.8;49.5
2023-02-05 14:00:00;13;75.1;33.5;45.5
2023-02-05 15:00:00;17;75.7;40.0;49.8
2023-02-05 16:00:00;13;75.4;36.1;46.2
2023-02-05 17:00:00;15;74.9;34.0;45.9
2023-02-05 18:00:00;20;75.5;40.3;50.6
2023-02-05 19:00:00;19;75.3;36.3;48.4
2023-02-05 20:00:00;21;75.3;35.9;49.4
2023-02-05 21:00:00;20;75.8;42.1;51.5
2023-02-05 22:00:00;22;75.3;34.6;48.6
2023-02-05 23:00:00;21;75.2;35.0;49.2
2023-02-06 00:00:00;23;75.8;43.8;53.2
2023-02-06 01:00:00;21;75.2;35.2;49.2
2023-02-06 02:00:00;21;75.0;35.0;49.1
2023-02-06 03:00:00;27;75.8;41.9;53.5
2023-02-06 04:00:00;22;75.8;37.1;50.2
2023-02-06 05:00:00;21;75.1;35.4;49.4
2023-02-06 06:00:00;28;76.4;40.2;53.4
2023-02-06 07:00:00;21;76.2;40.8;53.9
2023-02-06 08:00:00;22;76.0;38.7;53.4
2023-02-06 09:00:00;25;76.8;44.5;55.6
2023-02-06 10:00:00;20;75.6;38.0;51.6
2023-02-06 11:00:00;18;75.9;37.2;50.2
2023-02-06 12:00:00;18;76.7;43.9;52.6
2023-02-06 13:00:00;14;75.5;35.4;47.9
2023-02-06 14:00:00;19;76.3;43.7;52.3
2023-02-06 15:00:00;17;75.3;34.6;47.1
2023-02-06 16:00:00;21;76.2;44.0;52.4
2023-02-06 17:00:00;18;75.2;35.0;48.1
2023-02-06 18:00:00;21;76.2;43.6;53.0
2023-02-06 19:00:00;21;75.9;35.9;48.9
2023-02-06 20:00:00;25;76.3;39.8;52.5
2023-02-06 21:00:00;19;75.8;38.9;50.1
2023-02-06 22:00:00;24;75.9;35.5;49.8
2023-02-06 23:00:00;22;76.5;42.4;52.5
2023-02-07 00:00:00;22;75.2;35.1;49.4
2023-02-07 01:00:00;25;76.5;42.7;53.3
2023-02-07 02:00:00;24;75.7;35.8;50.3
2023-02-07 03:00:00;23;75.8;35.6;50.2
2023-02-07 04:00:00;27;76.6;43.1;54.7
2023-02-07 05:00:00;26;76.1;37.0;52.4
2023-02-07 06:00:00;28;76.3;38.2;55.1
2023-02-07 07:00:00;27;77.3;45.7;57.9
2023-02-07 08:00:00;26;77.0;40.6;57.2
2023-02-07 09:00:00;26;76.9;40.6;57.1
2023-02-07 10:00:00;26;77.5;45.3;57.1
2023-02-07 11:00:00;22;76.5;39.6;54.2
2023-02-07 12:00:00;23;76.8;39.9;53.6
2023-02-07 13:00:00;20;76.8;43.8;54.5
2023-02-07 14:00:00;20;76.2;38.5;52.2
2023-02-07 15:00:00;19;77.0;46.5;54.5
2023-02-07 16:00:00;18;76.0;37.9;51.3
2023-02-07 17:00:00;20;77.2;44.7;54.2
2023-02-07 18:00:00;21;76.2;37.9;52.3
2023-02-07 19:00:00;26;77.1;43.4;55.3
2023-02-07 20:00:00;22;76.7;39.4;53.9
2023-02-07 21:00:00;24;76.1;37.1;51.9
2023-02-07 22:00:00;25;77.4;43.4;54.6
2023-02-07 23:00:00;30;76.6;38.6;53.7
2023-02-08 00:00:00;26;78.4;57.0;64.4
2023-02-08 01:00:00;27;76.8;37.7;53.6
2023-02-08 02:00:00;29;77.9;48.0;59.4
2023-02-08 03:00:00;27;76.8;38.1;54.5
2023-02-08 04:00:00;30;77.8;47.7;59.8
2023-02-08 05:00:00;28;77.0;38.3;55.0
2023-02-08 06:00:00;29;77.1;39.3;56.6
2023-02-08 07:00:00;26;77.0;41.2;57.7
2023-02-08 08:00:00;26;77.2;41.1;57.9
2023-02-08 09:00:00;26;77.2;41.0;57.7
2023-02-08 10:00:00;24;76.8;40.2;56.0
2023-02-08 11:00:00;22;76.9;39.3;54.5
2023-02-08 12:00:00;21;77.2;44.6;54.9
2023-02-08 13:00:00;20;76.5;37.9;52.4
2023-02-08 14:00:00;21;77.6;45.1;54.6
2023-02-08 15:00:00;20;76.7;38.2;52.2
2023-02-08 16:00:00;21;77.1;45.1;54.9
2023-02-08 17:00:00;21;76.4;37.7;52.5
2023-02-08 18:00:00;27;77.6;45.0;56.2
2023-02-08 19:00:00;27;77.0;38.7;55.5
2023-02-08 20:00:00;28;77.3;40.8;56.3
2023-02-08 21:00:00;25;77.4;41.7;55.0
2023-02-08 22:00:00;27;77.0;38.0;54.0
2023-02-08 23:00:00;30;77.6;44.0;56.5
2023-02-09 00:00:00;28;77.0;38.0;55.0
2023-02-09 01:00:00;31;77.3;41.6;56.5
2023-02-09 02:00:00;28;77.5;40.5;56.1
2023-02-09 03:00:00;28;77.0;38.0;55.6
2023-02-09 04:00:00;30;77.1;40.0;56.4
2023-02-09 05:00:00;30;77.6;42.9;57.3
2023-02-09 06:00:00;31;77.7;39.6;58.4
2023-02-09 07:00:00;28;77.8;42.0;59.8
2023-02-09 08:00:00;29;78.3;46.1;60.4
2023-02-09 09:00:00;27;77.9;41.2;59.5
2023-02-09 10:00:00;26;77.9;42.7;57.9
2023-02-09 11:00:00;23;77.8;43.3;56.6
2023-02-09 12:00:00;21;77.2;39.8;55.0
2023-02-09 13:00:00;22;77.8;45.1;56.1
2023-02-09 14:00:00;20;77.0;38.4;53.4
2023-02-09 15:00:00;21;77.5;44.5;55.3
2023-02-09 16:00:00;19;76.9;38.0;52.3
2023-02-09 17:00:00;23;77.3;43.2;54.6
2023-02-09 18:00:00;22;77.1;39.7;53.8
2023-02-09 19:00:00;27;77.3;39.3;55.4
2023-02-09 20:00:00;27;78.0;44.5;57.4
2023-02-09 21:00:00;24;77.0;37.3;53.3
2023-02-09 22:00:00;28;77.9;43.9;55.7
2023-02-09 23:00:00;25;77.0;37.8;53.6
2023-02-10 00:00:00;29;77.7;44.2;56.4
2023-02-10 01:00:00;25;77.1;38.1;54.0
2023-02-10 02:00:00;25;77.0;38.0;53.9
2023-02-10 03:00:00;29;77.8;44.0;56.2
2023-02-10 04:00:00;26;77.0;38.1;54.4
2023-02-10 05:00:00;28;77.0;38.6;55.5
2023-02-10 06:00:00;31;77.9;44.5;57.9
2023-02-10 07:00:00;27;78.0;41.5;59.0
2023-02-10 08:00:00;27;78.1;41.7;59.5
2023-02-10 09:00:00;30;78.4;46.3;59.2
2023-02-10 10:00:00;25;77.9;40.6;56.9
2023-02-10 11:00:00;23;77.3;39.8;55.2
2023-02-10 12:00:00;23;78.2;45.6;55.8
2023-02-10 13:00:00;20;77.0;38.8;52.9
2023-02-10 14:00:00;27;78.2;47.2;56.2
2023-02-10 15:00:00;19;77.0;37.8;51.6
2023-02-10 16:00:00;20;77.8;45.2;54.3
2023-02-10 17:00:00;19;76.9;36.8;50.3
2023-02-10 18:00:00;24;77.6;44.0;54.8
2023-02-10 19:00:00;24;76.9;38.0;53.7
2023-02-10 20:00:00;28;77.5;42.8;56.0
2023-02-10 21:00:00;21;77.1;38.6;52.0
2023-02-10 22:00:00;25;77.0;37.0;52.4
2023-02-10 23:00:00;27;77.6;43.3;55.0
2023-02-11 00:00:00;25;76.9;37.5;52.9
