Site;SS21 Rue du Clos 12 (ID 3221);SS21 Rue du Clos 12 (ID 3221);SS21 Rue du Clos 12 (ID 3221);SS21 Rue du Clos 12 (ID 3221)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-01-22 07:00:00;101;83.4;63.5;72.6
2023-01-22 08:00:00;93;83.2;67.6;76.0
2023-01-22 09:00:00;92;83.3;67.8;76.0
2023-01-22 10:00:00;88;83.3;67.1;75.1
2023-01-22 11:00:00;88;83.4;66.2;74.4
2023-01-22 12:00:00;87;83.2;65.3;73.5
2023-01-22 13:00:00;80;83.1;64.0;71.8
2023-01-22 14:00:00;83;83.1;63.0;71.3
2023-01-22 15:00:00;79;83.0;63.2;71.0
2023-01-22 16:00:00;80;82.8;62.4;70.4
2023-01-22 17:00:00;84;82.8;62.9;71.0
2023-01-22 18:00:00;79;82.6;61.9;69.8
2023-01-22 19:00:00;81;82.7;62.4;70.4
2023-01-22 20:00:00;81;82.5;63.0;70.9
2023-01-22 21:00:00;84;82.6;62.6;71.0
2023-01-22 22:00:00;84;82.5;63.7;71.8
2023-01-22 23:00:00;57;82.3;60.5;66.3
2023-01-23 00:00:00;71;82.4;57.2;64.8
2023-01-23 01:00:00;71;81.9;57.3;64.9
2023-01-23 02:00:00;72;81.6;57.5;64.8
2023-01-23 03:00:00;72;82.2;57.8;65.4
2023-01-23 04:00:00;74;82.0;58.0;65.8
2023-01-23 05:00:00;75;82.1;58.3;66.1
2023-01-23 06:00:00;76;81.8;59.2;67.0
2023-01-23 07:00:00;102;81.4;60.7;70.2
2023-01-23 08:00:00;94;81.3;64.8;73.3
2023-01-23 09:00:00;91;79.9;63.6;71.8
2023-01-23 10:00:00;67;78.3;63.4;69.9
2023-01-23 11:00:00;73;77.9;60.4;67.6
2023-01-23 12:00:00;74;78.1;59.6;67.1
2023-01-23 13:00:00;80;83.1;59.5;67.6
2023-01-23 14:00:00;64;82.7;60.2;66.8
2023-01-23 15:00:00;70;82.6;57.6;64.8
2023-01-23 16:00:00;72;82.2;58.1;65.7
2023-01-23 17:00:00;77;82.6;59.6;67.7
2023-01-23 18:00:00;80;82.2;61.9;69.9
2023-01-23 19:00:00;82;82.4;63.4;71.4
2023-01-23 20:00:00;81;82.3;64.1;71.8
2023-01-23 21:00:00;87;82.3;64.5;72.7
2023-01-23 22:00:00;88;82.3;65.8;73.9
2023-01-23 23:00:00;64;82.4;63.3;69.4
2023-01-24 00:00:00;75;82.4;59.3;67.1
2023-01-24 01:00:00;77;82.6;60.0;68.0
2023-01-24 02:00:00;77;82.7;60.3;68.0
2023-01-24 03:00:00;78;82.5;60.2;67.9
2023-01-24 04:00:00;78;82.5;60.0;68.0
2023-01-24 05:00:00;80;82.7;60.6;68.6
2023-01-24 06:00:00;75;82.9;60.3;68.1
2023-01-24 07:00:00;103;82.9;62.5;71.8
2023-01-24 08:00:00;95;83.0;67.0;75.4
2023-01-24 09:00:00;93;83.1;67.2;75.6
2023-01-24 10:00:00;61;83.0;65.2;71.2
2023-01-24 11:00:00;49;83.0;60.4;65.7
2023-01-24 12:00:00;72;83.1;56.8;64.4
2023-01-24 13:00:00;85;83.0;57.9;66.5
2023-01-24 14:00:00;73;83.0;59.7;67.1
2023-01-24 15:00:00;70;82.7;58.3;65.7
2023-01-24 16:00:00;72;82.6;58.1;65.6
2023-01-24 17:00:00;70;82.4;58.8;66.1
2023-01-24 18:00:00;81;82.4;59.8;68.1
2023-01-24 19:00:00;81;82.4;61.6;69.9
2023-01-24 20:00:00;82;82.2;61.7;69.9
2023-01-24 21:00:00;80;82.4;61.9;70.0
2023-01-24 22:00:00;81;82.5;61.7;69.8
2023-01-24 23:00:00;54;82.2;58.9;64.5
2023-01-25 00:00:00;66;82.3;54.9;61.9
2023-01-25 01:00:00;65;82.1;55.6;62.4
2023-01-25 02:00:00;68;82.0;55.6;62.7
2023-01-25 03:00:00;71;82.0;56.1;63.5
2023-01-25 04:00:00;72;82.0;56.4;64.0
2023-01-25 05:00:00;72;82.1;57.2;64.8
2023-01-25 06:00:00;74;82.4;57.9;65.5
2023-01-25 07:00:00;103;82.3;60.6;70.0
2023-01-25 08:00:00;88;82.5;65.1;73.3
2023-01-25 09:00:00;88;82.4;64.9;73.0
2023-01-25 10:00:00;66;82.4;62.3;68.9
2023-01-25 11:00:00;51;82.5;58.8;64.3
2023-01-25 12:00:00;57;82.3;57.0;62.9
2023-01-25 13:00:00;69;82.4;55.2;62.5
2023-01-25 14:00:00;55;82.2;56.1;62.0
2023-01-25 15:00:00;64;82.2;54.2;60.9
2023-01-25 16:00:00;73;82.2;56.1;63.7
2023-01-25 17:00:00;72;82.0;58.2;65.8
2023-01-25 18:00:00;74;82.0;59.5;67.1
2023-01-25 19:00:00;77;82.0;60.0;67.9
2023-01-25 20:00:00;75;82.0;60.4;68.0
2023-01-25 21:00:00;75;82.0;61.2;68.7
2023-01-25 22:00:00;74;82.0;61.8;69.1
2023-01-25 23:00:00;50;81.0;58.2;63.3
2023-01-26 00:00:00;61;82.0;54.3;60.8
2023-01-26 01:00:00;62;81.9;55.3;61.8
2023-01-26 02:00:00;63;81.9;55.3;62.0
2023-01-26 03:00:00;70;82.0;57.3;64.3
2023-01-26 04:00:00;60;81.9;56.3;62.5
2023-01-26 05:00:00;67;82.0;55.3;62.4
2023-01-26 06:00:00;66;81.9;55.8;62.8
2023-01-26 07:00:00;93;81.8;59.6;68.4
2023-01-26 08:00:00;82;82.0;62.9;71.0
2023-01-26 09:00:00;83;82.0;62.9;71.0
2023-01-26 10:00:00;80;82.0;63.0;71.0
2023-01-26 11:00:00;75;81.9;62.6;70.3
2023-01-26 12:00:00;75;81.9;62.3;69.9
2023-01-26 13:00:00;74;81.9;61.5;69.1
2023-01-26 14:00:00;73;81.9;61.7;69.1
2023-01-26 15:00:00;72;81.7;61.9;69.0
2023-01-26 16:00:00;71;81.8;60.9;68.2
2023-01-26 17:00:00;72;81.7;60.8;68.2
2023-01-26 18:00:00;75;81.8;61.4;68.9
2023-01-26 19:00:00;74;81.5;61.5;69.0
2023-01-26 20:00:00;75;81.7;61.7;69.2
2023-01-26 21:00:00;77;81.6;62.2;69.9
2023-01-26 22:00:00;75;81.7;62.4;70.0
2023-01-26 23:00:00;51;81.4;59.2;64.5
2023-01-27 00:00:00;62;81.5;55.3;62.0
2023-01-27 01:00:00;67;81.6;58.5;65.0
2023-01-27 02:00:00;64;81.6;55.2;61.9
2023-01-27 03:00:00;62;81.4;55.3;61.9
2023-01-27 04:00:00;64;81.6;55.8;62.6
2023-01-27 05:00:00;68;81.9;56.0;63.0
2023-01-27 06:00:00;68;81.8;56.6;63.7
2023-01-27 07:00:00;98;81.8;60.0;69.1
2023-01-27 08:00:00;85;81.9;65.2;73.1
2023-01-27 09:00:00;84;82.0;65.2;73.0
2023-01-27 10:00:00;62;81.9;61.9;68.3
2023-01-27 11:00:00;77;81.8;58.4;66.3
2023-01-27 12:00:00;59;81.8;58.9;65.1
2023-01-27 13:00:00;70;81.9;55.4;62.9
2023-01-27 14:00:00;55;81.8;56.5;62.4
2023-01-27 15:00:00;54;81.3;54.5;60.3
2023-01-27 16:00:00;65;81.6;54.3;61.1
2023-01-27 17:00:00;74;81.4;57.5;65.2
2023-01-27 18:00:00;75;81.5;60.7;68.3
2023-01-27 19:00:00;75;81.7;62.2;69.6
2023-01-27 20:00:00;77;81.6;62.3;69.9
2023-01-27 21:00:00;78;81.7;63.0;70.8
2023-01-27 22:00:00;82;81.7;63.7;71.4
2023-01-27 23:00:00;52;81.0;60.7;65.8
2023-01-28 00:00:00;64;81.7;56.2;62.9
2023-01-28 01:00:00;63;81.7;57.2;63.8
2023-01-28 02:00:00;63;81.8;56.1;62.7
2023-01-28 03:00:00;66;81.8;56.4;63.2
2023-01-28 04:00:00;65;81.9;56.9;63.8
2023-01-28 05:00:00;71;81.9;57.1;64.5
2023-01-28 06:00:00;68;82.0;58.0;65.0
2023-01-28 07:00:00;99;82.0;60.8;70.0
2023-01-28 08:00:00;87;82.0;66.1;74.1
2023-01-28 09:00:00;85;82.0;65.8;73.8
2023-01-28 10:00:00;79;82.0;64.8;72.3
2023-01-28 11:00:00;76;82.1;62.6;70.2
2023-01-28 12:00:00;76;82.1;62.2;69.9
2023-01-28 13:00:00;73;82.0;61.2;68.7
2023-01-28 14:00:00;72;82.0;60.0;67.4
2023-01-28 15:00:00;69;81.9;60.1;67.1
2023-01-28 16:00:00;74;81.9;59.6;67.1
2023-01-28 17:00:00;75;81.9;60.4;67.9
2023-01-28 18:00:00;76;81.9;61.2;68.8
2023-01-28 19:00:00;80;81.9;62.6;70.4
2023-01-28 20:00:00;75;81.8;61.6;69.1
2023-01-28 21:00:00;76;81.9;62.0;69.6
2023-01-28 22:00:00;78;81.9;62.1;69.9
2023-01-28 23:00:00;53;81.7;59.4;64.9
2023-01-29 00:00:00;66;81.9;56.2;63.1
2023-01-29 01:00:00;65;81.9;57.0;63.8
2023-01-29 02:00:00;71;81.7;56.7;64.2
2023-01-29 03:00:00;69;81.9;57.7;64.8
2023-01-29 04:00:00;69;81.9;57.7;64.9
2023-01-29 05:00:00;72;82.0;58.0;65.5
2023-01-29 06:00:00;75;82.0;58.6;66.3
2023-01-29 07:00:00;100;82.1;61.3;70.6
2023-01-29 08:00:00;89;82.1;66.8;74.8
2023-01-29 09:00:00;85;82.3;67.1;74.8
2023-01-29 10:00:00;63;82.1;61.8;68.3
2023-01-29 11:00:00;56;82.1;58.3;64.3
2023-01-29 12:00:00;71;82.2;56.0;63.5
2023-01-29 13:00:00;63;82.1;57.2;63.9
2023-01-29 14:00:00;62;82.0;55.0;61.8
2023-01-29 15:00:00;64;82.0;54.3;61.1
2023-01-29 16:00:00;77;81.8;58.8;66.2
2023-01-29 17:00:00;74;81.8;59.2;66.8
2023-01-29 18:00:00;71;81.7;60.1;67.2
2023-01-29 19:00:00;74;81.7;59.8;67.4
2023-01-29 20:00:00;73;81.8;60.7;68.1
2023-01-29 21:00:00;76;81.7;60.6;68.4
2023-01-29 22:00:00;77;81.9;61.4;69.1
2023-01-29 23:00:00;53;80.8;59.8;65.0
2023-01-30 00:00:00;64;81.9;55.8;62.7
2023-01-30 01:00:00;67;81.8;56.5;63.6
2023-01-30 02:00:00;70;81.8;57.2;64.5
2023-01-30 03:00:00;67;81.6;57.2;64.2
2023-01-30 04:00:00;68;81.9;56.6;63.9
2023-01-30 05:00:00;70;82.0;57.5;64.8
2023-01-30 06:00:00;70;81.9;57.6;64.8
2023-01-30 07:00:00;98;81.9;60.1;69.2
2023-01-30 08:00:00;86;82.1;65.3;73.4
2023-01-30 09:00:00;82;82.1;64.7;72.5
2023-01-30 10:00:00;70;82.2;63.6;70.6
2023-01-30 11:00:00;54;82.2;57.8;63.6
2023-01-30 12:00:00;56;81.9;56.7;62.7
2023-01-30 13:00:00;60;82.1;59.0;65.0
2023-01-30 14:00:00;58;82.0;54.9;61.2
2023-01-30 15:00:00;58;82.0;54.7;60.8
2023-01-30 16:00:00;58;81.9;54.5;60.8
2023-01-30 17:00:00;67;81.8;55.0;62.1
2023-01-30 18:00:00;68;81.8;57.5;64.6
2023-01-30 19:00:00;66;81.8;59.0;65.8
2023-01-30 20:00:00;68;81.7;58.7;65.9
2023-01-30 21:00:00;69;81.9;58.7;65.8
2023-01-30 22:00:00;68;81.7;59.3;66.3
2023-01-30 23:00:00;45;79.8;57.7;62.5
2023-01-31 00:00:00;60;81.7;54.2;60.6
2023-01-31 01:00:00;63;81.6;55.3;62.0
2023-01-31 02:00:00;63;81.6;56.0;62.7
2023-01-31 03:00:00;61;81.8;55.9;62.4
2023-01-31 04:00:00;60;81.8;55.6;61.8
2023-01-31 05:00:00;62;81.7;55.0;61.7
2023-01-31 06:00:00;63;82.0;55.2;62.1
2023-01-31 07:00:00;96;81.8;59.4;68.4
2023-01-31 08:00:00;83;81.9;63.9;71.8
2023-01-31 09:00:00;80;81.9;64.1;71.8
2023-01-31 10:00:00;50;81.9;62.2;66.9
2023-01-31 11:00:00;52;82.0;55.9;61.4
2023-01-31 12:00:00;47;81.7;55.3;60.2
2023-01-31 13:00:00;50;81.8;54.3;59.7
2023-01-31 14:00:00;54;81.9;53.1;59.0
2023-01-31 15:00:00;54;81.8;53.0;59.0
2023-01-31 16:00:00;60;81.7;53.1;59.5
2023-01-31 17:00:00;61;81.6;55.6;62.0
2023-01-31 18:00:00;62;81.5;56.3;62.8
2023-01-31 19:00:00;64;81.6;56.9;63.7
2023-01-31 20:00:00;65;81.5;57.5;64.3
2023-01-31 21:00:00;65;81.6;58.1;64.9
2023-01-31 22:00:00;65;81.6;58.1;64.8
2023-01-31 23:00:00;38;77.8;55.1;59.3
2023-02-01 00:00:00;55;81.3;51.9;57.9
2023-02-01 01:00:00;57;81.2;53.7;59.9
2023-02-01 02:00:00;58;81.2;54.1;60.4
2023-02-01 03:00:00;62;81.2;55.0;61.6
2023-02-01 04:00:00;63;81.3;55.7;62.3
2023-02-01 05:00:00;64;81.4;56.0;62.7
2023-02-01 06:00:00;67;81.6;59.4;66.0
2023-02-01 07:00:00;94;81.7;59.4;68.3
2023-02-01 08:00:00;77;81.8;63.1;70.8
2023-02-01 09:00:00;73;82.0;62.1;69.4
2023-02-01 10:00:00;68;81.9;61.1;68.1
2023-02-01 11:00:00;62;81.9;58.7;65.3
2023-02-01 12:00:00;60;81.8;57.3;63.6
2023-02-01 13:00:00;37;81.3;55.2;59.2
2023-02-01 14:00:00;51;81.5;52.5;58.0
2023-02-01 15:00:00;49;81.3;52.5;57.9
2023-02-01 16:00:00;52;81.2;52.3;57.8
2023-02-01 17:00:00;53;81.0;52.3;58.1
2023-02-01 18:00:00;61;81.1;53.8;60.4
2023-02-01 19:00:00;59;81.1;55.3;61.4
2023-02-01 20:00:00;59;81.1;55.7;62.0
2023-02-01 21:00:00;60;81.1;56.4;62.7
2023-02-01 22:00:00;61;81.0;56.4;62.8
2023-02-01 23:00:00;33;77.8;53.8;57.6
2023-02-02 00:00:00;46;81.0;49.9;55.0
2023-02-02 01:00:00;48;80.9;50.2;55.4
2023-02-02 02:00:00;51;80.3;55.8;60.0
2023-02-02 03:00:00;50;81.0;50.2;55.8
2023-02-02 04:00:00;50;80.9;51.2;56.5
2023-02-02 05:00:00;50;81.0;51.1;56.5
2023-02-02 06:00:00;50;81.0;51.1;56.6
2023-02-02 07:00:00;82;81.0;54.0;62.2
2023-02-02 08:00:00;67;81.1;57.9;64.8
2023-02-02 09:00:00;66;81.2;57.9;64.9
2023-02-02 10:00:00;39;81.1;54.7;59.0
2023-02-02 11:00:00;36;81.0;52.3;56.2
2023-02-02 12:00:00;1;58.1;47.2;50.9
2023-02-02 13:00:00;28;60.7;41.1;50.0
2023-02-02 14:00:00;47;80.8;49.9;55.0
2023-02-02 15:00:00;36;80.7;50.1;54.1
2023-02-02 16:00:00;36;80.3;50.4;54.4
2023-02-02 17:00:00;48;80.3;49.2;54.5
2023-02-02 18:00:00;51;80.3;52.3;58.0
2023-02-02 19:00:00;57;80.4;54.5;60.7
2023-02-02 20:00:00;58;80.6;57.0;63.1
2023-02-02 21:00:00;61;80.4;57.8;64.2
2023-02-02 22:00:00;62;80.8;58.2;64.9
2023-02-02 23:00:00;37;78.8;57.1;60.5
2023-02-03 00:00:00;51;80.8;53.5;58.9
2023-02-03 01:00:00;43;80.7;55.8;60.0
2023-02-03 02:00:00;48;80.7;51.2;56.4
2023-02-03 03:00:00;46;80.7;51.5;56.5
2023-02-03 04:00:00;46;80.8;51.5;56.7
2023-02-03 05:00:00;46;80.9;50.7;55.7
2023-02-03 06:00:00;47;80.6;51.2;56.3
2023-02-03 07:00:00;79;81.0;54.3;62.2
2023-02-03 08:00:00;70;81.0;58.8;66.1
2023-02-03 09:00:00;68;80.9;60.2;67.1
2023-02-03 10:00:00;41;80.9;57.5;62.0
2023-02-03 11:00:00;41;81.0;53.4;58.0
2023-02-03 12:00:00;38;80.6;52.3;56.5
2023-02-03 13:00:00;41;81.0;51.1;55.6
2023-02-03 14:00:00;42;81.0;50.8;55.5
2023-02-03 15:00:00;39;80.8;50.7;54.9
2023-02-03 16:00:00;45;80.9;49.9;54.9
2023-02-03 17:00:00;50;80.8;50.8;56.3
2023-02-03 18:00:00;53;80.5;52.8;58.6
2023-02-03 19:00:00;59;80.7;54.9;61.3
2023-02-03 20:00:00;60;80.7;56.3;62.6
2023-02-03 21:00:00;59;80.6;57.5;63.8
2023-02-03 22:00:00;67;80.9;60.2;66.7
2023-02-03 23:00:00;33;78.9;55.1;58.3
2023-02-04 00:00:00;48;80.8;51.5;56.7
2023-02-04 01:00:00;49;80.9;52.7;58.1
2023-02-04 02:00:00;50;80.8;52.6;58.0
2023-02-04 03:00:00;52;81.0;53.1;58.7
2023-02-04 04:00:00;53;81.0;53.4;59.1
2023-02-04 05:00:00;48;81.0;52.9;58.2
2023-02-04 06:00:00;51;81.0;52.5;58.0
2023-02-04 07:00:00;79;81.0;55.5;63.3
2023-02-04 08:00:00;62;81.0;58.9;65.3
2023-02-04 09:00:00;61;81.1;57.3;63.8
2023-02-04 10:00:00;58;81.1;56.0;62.2
2023-02-04 11:00:00;41;80.7;54.2;58.7
2023-02-04 12:00:00;34;80.5;51.7;55.5
2023-02-04 13:00:00;62;81.0;50.6;57.3
2023-02-04 14:00:00;37;80.6;51.1;55.3
2023-02-04 15:00:00;24;79.9;50.6;53.3
2023-02-04 16:00:00;17;75.2;49.1;51.1
2023-02-04 17:00:00;0;53.0;41.5;48.0
2023-02-04 18:00:00;65;66.9;40.5;50.8
2023-02-04 19:00:00;58;80.1;55.9;61.6
2023-02-04 20:00:00;56;79.9;53.5;59.5
2023-02-04 21:00:00;56;80.2;54.5;60.5
2023-02-04 22:00:00;55;80.0;54.8;60.8
2023-02-04 23:00:00;31;75.4;53.0;56.1
2023-02-05 00:00:00;42;80.0;49.5;54.1
2023-02-05 01:00:00;46;80.0;50.0;55.0
2023-02-05 02:00:00;46;80.0;50.6;55.5
2023-02-05 03:00:00;46;80.2;50.5;55.4
2023-02-05 04:00:00;51;80.0;50.9;56.5
2023-02-05 05:00:00;50;80.1;52.7;58.1
2023-02-05 06:00:00;48;80.1;52.4;57.6
2023-02-05 07:00:00;79;80.1;54.0;62.2
2023-02-05 08:00:00;64;80.8;58.2;64.8
2023-02-05 09:00:00;65;80.4;57.9;64.8
2023-02-05 10:00:00;43;80.3;56.8;61.4
2023-02-05 11:00:00;36;80.0;52.2;56.4
2023-02-05 12:00:00;37;80.4;51.4;55.5
2023-02-05 13:00:00;41;80.2;51.0;55.5
2023-02-05 14:00:00;62;80.5;50.2;57.0
2023-02-05 15:00:00;53;80.3;53.3;59.0
2023-02-05 16:00:00;57;80.4;53.8;60.0
2023-02-05 17:00:00;60;80.1;58.2;64.1
2023-02-05 18:00:00;56;80.3;54.7;60.7
2023-02-05 19:00:00;63;80.1;55.6;62.1
2023-02-05 20:00:00;64;80.2;57.2;63.9
2023-02-05 21:00:00;62;80.1;57.3;63.7
2023-02-05 22:00:00;66;80.6;58.0;64.9
2023-02-05 23:00:00;39;78.7;56.8;60.7
2023-02-06 00:00:00;50;80.1;53.1;58.6
2023-02-06 01:00:00;50;80.4;52.7;58.0
2023-02-06 02:00:00;50;80.1;52.7;58.0
2023-02-06 03:00:00;54;80.5;53.4;59.3
2023-02-06 04:00:00;54;80.5;54.0;59.6
2023-02-06 05:00:00;52;80.3;53.3;59.0
2023-02-06 06:00:00;55;80.9;53.3;59.2
2023-02-06 07:00:00;81;80.8;57.5;65.4
2023-02-06 08:00:00;69;81.0;60.7;67.8
2023-02-06 09:00:00;69;80.8;60.0;67.1
2023-02-06 10:00:00;41;80.9;58.0;62.5
2023-02-06 11:00:00;29;80.6;54.7;57.8
2023-02-06 12:00:00;34;80.8;52.9;56.7
2023-02-06 13:00:00;47;80.6;51.2;56.4
2023-02-06 14:00:00;61;81.0;52.2;58.7
2023-02-06 15:00:00;64;81.0;55.5;61.9
2023-02-06 16:00:00;58;80.8;58.8;64.7
2023-02-06 17:00:00;58;80.9;56.7;62.8
2023-02-06 18:00:00;58;80.7;57.4;63.6
2023-02-06 19:00:00;60;80.8;57.5;63.8
2023-02-06 20:00:00;63;80.7;58.4;65.2
2023-02-06 21:00:00;67;80.7;59.8;66.7
2023-02-06 22:00:00;66;80.8;60.7;67.5
2023-02-06 23:00:00;42;78.6;58.1;62.5
2023-02-07 00:00:00;55;80.8;54.0;59.9
2023-02-07 01:00:00;55;81.0;54.5;60.4
2023-02-07 02:00:00;56;80.9;54.8;60.8
2023-02-07 03:00:00;55;80.9;54.7;60.8
2023-02-07 04:00:00;61;81.0;55.2;61.5
2023-02-07 05:00:00;60;81.0;56.2;62.5
2023-02-07 06:00:00;65;81.1;56.8;63.7
2023-02-07 07:00:00;90;81.1;59.7;68.4
2023-02-07 08:00:00;78;81.4;64.8;72.2
2023-02-07 09:00:00;77;81.2;64.4;71.7
2023-02-07 10:00:00;56;81.1;61.7;67.5
2023-02-07 11:00:00;54;81.1;55.9;61.8
2023-02-07 12:00:00;49;81.4;55.6;60.8
2023-02-07 13:00:00;66;81.3;57.3;63.9
2023-02-07 14:00:00;54;81.4;54.1;59.9
2023-02-07 15:00:00;55;81.2;53.5;59.6
2023-02-07 16:00:00;55;81.1;53.0;58.9
2023-02-07 17:00:00;61;81.3;53.1;59.7
2023-02-07 18:00:00;63;81.1;55.7;62.4
2023-02-07 19:00:00;71;81.1;57.4;64.8
2023-02-07 20:00:00;70;81.0;59.4;66.7
2023-02-07 21:00:00;74;81.0;60.4;67.8
2023-02-07 22:00:00;75;81.7;61.1;68.8
2023-02-07 23:00:00;50;81.1;58.5;63.8
2023-02-08 00:00:00;63;81.5;55.4;62.0
2023-02-08 01:00:00;65;81.4;56.0;62.8
2023-02-08 02:00:00;67;81.2;57.0;63.8
2023-02-08 03:00:00;67;81.5;56.9;63.9
2023-02-08 04:00:00;69;81.4;57.6;64.8
2023-02-08 05:00:00;71;81.4;57.5;64.9
2023-02-08 06:00:00;69;81.6;57.8;64.9
2023-02-08 07:00:00;95;81.6;60.0;69.1
2023-02-08 08:00:00;88;81.4;64.8;73.0
2023-02-08 09:00:00;83;81.6;64.8;72.7
2023-02-08 10:00:00;70;81.6;63.6;70.4
2023-02-08 11:00:00;59;81.7;57.0;63.1
2023-02-08 12:00:00;49;81.6;56.9;62.2
2023-02-08 13:00:00;62;81.5;54.3;60.9
2023-02-08 14:00:00;61;81.6;54.7;61.1
2023-02-08 15:00:00;62;81.4;55.4;62.0
2023-02-08 16:00:00;60;81.4;54.6;61.1
2023-02-08 17:00:00;68;81.5;56.3;63.5
2023-02-08 18:00:00;67;81.7;58.8;65.9
2023-02-08 19:00:00;70;81.5;61.0;68.0
2023-02-08 20:00:00;71;81.6;62.3;69.2
2023-02-08 21:00:00;74;81.6;63.2;70.4
2023-02-08 22:00:00;77;81.8;63.8;71.2
2023-02-08 23:00:00;53;81.5;61.2;66.4
2023-02-09 00:00:00;67;81.7;57.6;64.6
2023-02-09 01:00:00;67;81.7;57.8;64.9
2023-02-09 02:00:00;66;81.9;57.9;64.9
2023-02-09 03:00:00;68;81.8;57.7;64.8
2023-02-09 04:00:00;66;81.9;58.7;65.5
2023-02-09 05:00:00;67;82.0;59.0;65.9
2023-02-09 06:00:00;70;82.0;58.6;65.8
2023-02-09 07:00:00;95;81.9;61.4;70.2
2023-02-09 08:00:00;86;82.0;66.8;74.7
2023-02-09 09:00:00;79;82.3;66.7;74.2
2023-02-09 10:00:00;58;82.1;62.9;68.7
2023-02-09 11:00:00;56;81.9;56.5;62.5
2023-02-09 12:00:00;47;82.2;56.8;62.0
2023-02-09 13:00:00;55;82.1;55.0;60.9
2023-02-09 14:00:00;56;82.0;54.2;60.4
2023-02-09 15:00:00;55;82.0;54.1;60.1
2023-02-09 16:00:00;51;82.0;54.4;60.1
2023-02-09 17:00:00;56;81.9;55.0;61.0
2023-02-09 18:00:00;58;81.8;57.8;64.1
2023-02-09 19:00:00;65;81.9;59.7;66.5
2023-02-09 20:00:00;67;81.9;61.8;68.6
2023-02-09 21:00:00;67;82.0;62.2;69.1
2023-02-09 22:00:00;68;82.0;63.2;70.0
2023-02-09 23:00:00;47;81.8;59.7;64.5
2023-02-10 00:00:00;59;81.9;56.3;62.6
2023-02-10 01:00:00;60;81.9;56.3;62.7
2023-02-10 02:00:00;57;82.0;56.5;62.5
2023-02-10 03:00:00;59;82.0;56.1;62.4
2023-02-10 04:00:00;70;82.0;59.4;66.0
2023-02-10 05:00:00;61;82.0;57.7;64.1
2023-02-10 06:00:00;65;82.1;58.1;64.8
2023-02-10 07:00:00;88;82.2;61.8;70.2
2023-02-10 08:00:00;79;82.2;65.4;73.0
2023-02-10 09:00:00;77;82.4;64.1;71.4
2023-02-10 10:00:00;59;82.1;62.9;68.9
2023-02-10 11:00:00;37;82.0;58.0;62.0
2023-02-10 12:00:00;42;82.0;55.6;60.2
2023-02-10 13:00:00;53;81.9;54.0;59.7
2023-02-10 14:00:00;51;82.4;53.6;59.0
2023-02-10 15:00:00;51;82.1;53.3;58.8
2023-02-10 16:00:00;44;81.9;53.2;58.0
2023-02-10 17:00:00;57;81.9;52.6;58.9
2023-02-10 18:00:00;62;81.7;55.1;61.7
2023-02-10 19:00:00;63;81.8;58.1;64.7
2023-02-10 20:00:00;69;81.8;59.9;66.9
2023-02-10 21:00:00;68;81.6;60.9;67.8
2023-02-10 22:00:00;69;81.8;61.4;68.4
2023-02-10 23:00:00;45;80.3;58.8;63.5
2023-02-11 00:00:00;58;82.0;55.0;61.3
2023-02-11 01:00:00;65;81.9;57.8;64.4
2023-02-11 02:00:00;55;81.8;57.2;62.9
2023-02-11 03:00:00;57;81.8;56.3;62.4
2023-02-11 04:00:00;62;82.0;56.5;63.1
2023-02-11 05:00:00;61;82.0;57.4;63.9
2023-02-11 06:00:00;63;82.0;57.2;63.8
2023-02-11 07:00:00;87;82.1;59.4;67.7
2023-02-11 08:00:00;78;82.0;64.0;71.7
2023-02-11 09:00:00;76;82.3;64.2;71.7
2023-02-11 10:00:00;60;82.0;61.7;67.9
2023-02-11 11:00:00;42;81.7;57.9;62.3
2023-02-11 12:00:00;49;82.3;54.9;60.3
2023-02-11 13:00:00;49;82.1;54.6;59.9
2023-02-11 14:00:00;52;82.1;53.4;59.1
2023-02-11 15:00:00;54;82.1;53.2;59.0
2023-02-11 16:00:00;46;81.8;53.2;58.2
2023-02-11 17:00:00;57;81.7;52.2;58.3
2023-02-11 18:00:00;60;81.8;54.9;61.4
2023-02-11 19:00:00;65;81.4;56.9;63.7
2023-02-11 20:00:00;64;81.6;58.5;65.3
2023-02-11 21:00:00;67;81.7;59.5;66.3
2023-02-11 22:00:00;67;81.7;60.5;67.5
2023-02-11 23:00:00;46;80.0;63.2;66.5
2023-02-12 00:00:00;54;81.9;54.2;60.1
2023-02-12 01:00:00;55;81.5;54.6;60.4
2023-02-12 02:00:00;57;81.5;54.9;61.0
2023-02-12 03:00:00;56;81.5;55.3;61.4
2023-02-12 04:00:00;58;81.6;55.7;61.9
2023-02-12 05:00:00;59;81.7;55.6;62.0
2023-02-12 06:00:00;59;81.9;56.5;62.8
2023-02-12 07:00:00;83;82.0;58.8;66.9
2023-02-12 08:00:00;72;81.8;63.6;70.7
2023-02-12 09:00:00;71;81.9;62.3;69.6
2023-02-12 10:00:00;55;81.9;59.8;65.5
2023-02-12 11:00:00;41;81.7;54.7;59.2
2023-02-12 12:00:00;40;81.7;54.5;58.8
2023-02-12 13:00:00;47;81.6;52.8;58.1
