Site;SS22 Gare CFF Vevey - Aile Ouest (ID 3222);SS22 Gare CFF Vevey - Aile Ouest (ID 3222);SS22 Gare CFF Vevey - Aile Ouest (ID 3222);SS22 Gare CFF Vevey - Aile Ouest (ID 3222)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-10-28 18:00:00;12;75.3;35.8;45.3
2023-10-28 19:00:00;8;75.0;38.9;45.3
2023-10-28 20:00:00;11;75.9;34.7;42.5
2023-10-28 21:00:00;15;76.1;39.6;49.4
2023-10-28 22:00:00;7;72.7;44.5;51.7
2023-10-28 23:00:00;0;56.4;43.3;49.5
2023-10-29 01:00:00;0;51.1;39.8;46.7
2023-10-29 01:00:00;0;48.0;37.0;44.6
2023-10-29 02:00:00;0;46.5;36.5;43.5
2023-10-29 03:00:00;0;42.3;33.9;40.5
2023-10-29 04:00:00;0;39.9;32.5;38.4
2023-10-29 05:00:00;0;38.5;31.8;37.3
2023-10-29 06:00:00;0;37.3;31.0;36.3
2023-10-29 07:00:00;26;77.2;46.6;61.3
2023-10-29 08:00:00;24;77.4;34.0;44.5
2023-10-29 09:00:00;12;76.8;36.8;44.7
2023-10-29 10:00:00;11;77.0;36.2;44.1
2023-10-29 11:00:00;10;76.0;35.7;43.4
2023-10-29 12:00:00;13;76.2;35.7;45.3
2023-10-29 13:00:00;11;74.5;42.4;50.8
2023-10-29 14:00:00;9;75.9;34.6;41.9
2023-10-29 15:00:00;15;75.5;34.7;44.0
2023-10-29 16:00:00;13;74.0;45.5;55.2
2023-10-29 17:00:00;9;74.7;33.9;41.4
2023-10-29 18:00:00;10;75.4;34.1;42.1
2023-10-29 19:00:00;12;75.6;40.4;49.1
2023-10-29 20:00:00;10;75.8;34.6;42.1
2023-10-29 21:00:00;13;74.9;41.9;50.4
2023-10-29 22:00:00;8;75.1;37.5;46.9
2023-10-29 23:00:00;0;67.6;43.9;62.4
2023-10-30 00:00:00;0;57.5;40.0;54.7
2023-10-30 01:00:00;0;52.0;37.8;50.3
2023-10-30 02:00:00;0;48.4;36.2;47.3
2023-10-30 03:00:00;0;45.7;34.7;44.8
2023-10-30 04:00:00;0;43.6;33.7;42.8
2023-10-30 05:00:00;0;41.7;32.9;41.0
2023-10-30 06:00:00;4;68.9;32.3;41.6
2023-10-30 07:00:00;33;77.0;40.3;55.8
2023-10-30 08:00:00;12;76.7;35.8;43.7
2023-10-30 09:00:00;12;76.4;36.0;43.8
2023-10-30 10:00:00;11;76.3;35.7;43.7
2023-10-30 11:00:00;10;76.1;35.7;43.3
2023-10-30 12:00:00;11;76.6;35.3;43.1
2023-10-30 13:00:00;19;77.2;43.0;54.3
2023-10-30 14:00:00;16;77.0;38.3;49.2
2023-10-30 15:00:00;11;75.8;37.5;44.4
2023-10-30 16:00:00;15;76.2;41.7;51.8
2023-10-30 17:00:00;12;76.4;35.3;43.2
2023-10-30 18:00:00;16;76.5;38.0;48.9
2023-10-30 19:00:00;9;76.1;37.6;44.0
2023-10-30 20:00:00;14;76.5;39.4;49.0
2023-10-30 21:00:00;16;76.6;36.5;46.0
2023-10-30 22:00:00;10;75.6;40.5;48.5
2023-10-30 23:00:00;0;62.4;34.4;53.1
2023-10-31 00:00:00;0;51.9;32.7;46.6
2023-10-31 01:00:00;13;75.8;63.6;73.6
2023-10-31 02:00:00;0;68.2;55.5;68.8
2023-10-31 03:00:00;0;62.0;49.4;63.2
2023-10-31 04:00:00;0;57.5;45.5;58.7
2023-10-31 05:00:00;0;53.7;42.6;54.8
2023-10-31 06:00:00;3;65.4;35.4;42.9
2023-10-31 07:00:00;28;76.8;32.8;44.1
2023-10-31 08:00:00;13;76.9;36.0;44.3
2023-10-31 09:00:00;13;76.9;36.0;44.4
2023-10-31 10:00:00;12;76.4;36.2;44.3
2023-10-31 11:00:00;11;76.8;36.1;44.3
2023-10-31 12:00:00;12;77.0;36.1;44.2
2023-10-31 13:00:00;18;77.6;41.1;51.7
2023-10-31 14:00:00;13;76.6;35.9;44.2
2023-10-31 15:00:00;21;77.6;43.2;55.7
2023-10-31 16:00:00;13;76.6;36.1;44.3
2023-10-31 17:00:00;12;76.8;36.2;44.3
2023-10-31 18:00:00;19;76.8;40.2;51.1
2023-10-31 19:00:00;11;76.4;36.3;43.9
2023-10-31 20:00:00;18;77.1;38.9;49.9
2023-10-31 21:00:00;15;77.3;40.2;49.6
2023-10-31 22:00:00;14;77.0;37.2;45.8
2023-10-31 23:00:00;0;63.2;33.6;51.6
2023-11-01 00:00:00;0;57.0;32.6;44.7
2023-11-01 01:00:00;0;64.3;33.0;41.6
2023-11-01 02:00:00;0;65.2;33.8;41.5
2023-11-01 03:00:00;0;63.4;34.0;40.6
2023-11-01 04:00:00;1;63.2;34.0;40.7
2023-11-01 05:00:00;1;64.0;34.0;40.8
2023-11-01 06:00:00;6;74.2;32.9;44.4
2023-11-01 07:00:00;40;78.7;40.7;58.2
2023-11-01 08:00:00;17;78.0;37.9;46.8
2023-11-01 09:00:00;16;78.1;38.0;46.8
2023-11-01 10:00:00;16;78.0;37.8;46.6
2023-11-01 11:00:00;15;78.1;37.6;46.1
2023-11-01 12:00:00;22;78.5;39.2;51.2
2023-11-01 13:00:00;14;77.9;38.8;47.7
2023-11-01 14:00:00;22;77.8;40.2;52.0
2023-11-01 15:00:00;20;78.0;38.2;49.3
2023-11-01 16:00:00;15;77.9;40.1;49.4
2023-11-01 17:00:00;14;77.6;37.0;45.1
2023-11-01 18:00:00;22;77.6;39.5;50.8
2023-11-01 19:00:00;12;76.8;37.7;45.3
2023-11-01 20:00:00;16;77.5;39.5;49.4
2023-11-01 21:00:00;21;78.1;39.9;50.8
2023-11-01 22:00:00;17;77.7;38.3;49.2
2023-11-01 23:00:00;0;65.8;41.8;56.1
2023-11-02 00:00:00;0;51.0;38.0;43.0
2023-11-02 01:00:00;0;50.7;36.4;40.8
2023-11-02 02:00:00;0;57.9;35.0;41.6
2023-11-02 03:00:00;0;57.5;33.6;41.4
2023-11-02 04:00:00;0;59.4;33.0;42.8
2023-11-02 05:00:00;0;57.9;32.9;41.0
2023-11-02 06:00:00;4;72.1;31.8;43.7
2023-11-02 07:00:00;44;78.3;41.9;61.5
2023-11-02 08:00:00;14;78.0;37.7;45.8
2023-11-02 09:00:00;10;70.8;35.8;39.3
2023-11-02 10:00:00;17;62.5;33.5;40.0
2023-11-02 11:00:00;16;74.2;36.8;45.1
2023-11-02 12:00:00;21;75.5;41.0;52.2
2023-11-02 13:00:00;16;77.4;36.9;45.3
2023-11-02 14:00:00;22;77.5;40.5;52.4
2023-11-02 15:00:00;27;77.9;41.6;55.9
2023-11-02 16:00:00;14;77.9;38.8;47.4
2023-11-02 17:00:00;15;77.5;37.0;45.3
2023-11-02 18:00:00;21;78.2;40.9;52.9
2023-11-02 19:00:00;16;77.1;36.8;45.3
2023-11-02 20:00:00;24;78.4;41.6;53.9
2023-11-02 21:00:00;15;77.6;36.9;45.6
2023-11-02 22:00:00;22;78.0;42.5;55.9
2023-11-02 23:00:00;0;61.8;43.7;50.3
2023-11-03 00:00:00;0;50.2;39.3;41.9
2023-11-03 01:00:00;0;51.0;36.6;40.2
2023-11-03 02:00:00;0;62.8;34.5;40.7
2023-11-03 03:00:00;1;63.9;34.0;40.2
2023-11-03 04:00:00;1;63.7;34.0;40.9
2023-11-03 05:00:00;0;65.3;34.5;41.0
2023-11-03 06:00:00;6;74.9;33.3;44.9
2023-11-03 07:00:00;46;78.6;39.6;57.7
2023-11-03 08:00:00;20;78.2;38.0;47.4
2023-11-03 09:00:00;19;78.2;38.0;47.2
2023-11-03 10:00:00;17;78.3;38.0;47.1
2023-11-03 11:00:00;16;78.2;38.0;47.0
2023-11-03 12:00:00;19;78.4;39.8;50.6
2023-11-03 13:00:00;18;78.4;40.2;51.0
2023-11-03 14:00:00;19;78.3;37.8;47.3
2023-11-03 15:00:00;20;78.4;40.4;52.2
2023-11-03 16:00:00;17;78.2;41.6;52.1
2023-11-03 17:00:00;17;77.9;37.0;46.1
2023-11-03 18:00:00;18;78.1;37.4;46.4
2023-11-03 19:00:00;24;78.7;41.4;53.5
2023-11-03 20:00:00;17;78.1;37.8;46.7
2023-11-03 21:00:00;25;78.4;41.0;53.2
2023-11-03 22:00:00;24;78.4;41.1;54.4
2023-11-03 23:00:00;0;61.7;42.0;48.7
2023-11-04 00:00:00;0;51.1;38.1;41.4
2023-11-04 01:00:00;0;63.3;35.5;40.9
2023-11-04 02:00:00;1;66.7;34.2;40.5
2023-11-04 03:00:00;0;65.2;34.0;40.4
2023-11-04 04:00:00;1;65.0;34.0;40.6
2023-11-04 05:00:00;1;65.6;34.0;41.1
2023-11-04 06:00:00;0;66.6;34.0;41.2
2023-11-04 07:00:00;25;77.6;42.0;55.5
2023-11-04 08:00:00;36;79.0;34.7;48.0
2023-11-04 09:00:00;21;78.5;38.6;47.9
2023-11-04 10:00:00;20;78.9;38.1;47.6
2023-11-04 11:00:00;19;79.0;38.0;47.4
2023-11-04 12:00:00;20;78.9;38.0;47.2
2023-11-04 13:00:00;20;78.5;40.3;51.1
2023-11-04 14:00:00;21;78.9;39.8;50.9
2023-11-04 15:00:00;21;78.7;38.4;49.3
2023-11-04 16:00:00;20;78.7;41.1;51.9
2023-11-04 17:00:00;20;78.9;37.9;47.0
2023-11-04 18:00:00;19;78.5;38.0;47.2
2023-11-04 19:00:00;26;78.9;41.2;53.3
2023-11-04 20:00:00;19;78.8;38.0;47.2
2023-11-04 21:00:00;26;79.1;41.6;55.1
2023-11-04 22:00:00;6;76.0;37.6;44.2
2023-11-04 23:00:00;0;53.5;34.8;38.0
2023-11-05 00:00:00;1;56.2;39.2;45.4
2023-11-05 01:00:00;1;64.7;34.1;41.0
2023-11-05 02:00:00;1;65.0;34.0;40.6
2023-11-05 03:00:00;1;64.5;34.0;40.5
2023-11-05 04:00:00;1;64.8;34.0;40.2
2023-11-05 05:00:00;1;65.6;34.0;40.3
2023-11-05 06:00:00;1;66.7;34.0;40.6
2023-11-05 07:00:00;30;78.6;44.2;61.5
2023-11-05 08:00:00;34;79.1;35.1;47.8
2023-11-05 09:00:00;21;78.2;38.0;47.3
2023-11-05 10:00:00;20;78.6;38.0;47.2
2023-11-05 11:00:00;9;71.0;36.1;38.8
2023-11-05 12:00:00;2;49.4;30.8;31.4
2023-11-05 13:00:00;36;71.8;37.5;50.7
2023-11-05 14:00:00;16;76.4;37.0;45.7
2023-11-05 15:00:00;23;77.9;41.6;53.7
2023-11-05 16:00:00;4;62.9;34.9;36.2
2023-11-05 17:00:00;29;64.8;38.0;49.6
2023-11-05 18:00:00;15;72.9;37.1;45.4
2023-11-05 19:00:00;19;76.0;37.1;46.0
2023-11-05 20:00:00;23;73.2;40.8;53.0
2023-11-05 21:00:00;15;77.3;39.9;48.6
2023-11-05 22:00:00;13;75.3;41.6;52.7
2023-11-05 23:00:00;0;64.3;44.5;53.3
2023-11-06 00:00:00;0;51.0;39.9;43.0
2023-11-06 01:00:00;0;58.9;36.1;40.7
2023-11-06 02:00:00;0;65.4;34.2;40.4
2023-11-06 03:00:00;0;64.4;34.0;40.7
2023-11-06 04:00:00;1;63.9;34.0;40.2
2023-11-06 05:00:00;1;62.2;34.0;40.2
2023-11-06 06:00:00;6;48.0;34.2;44.3
2023-11-06 07:00:00;18;43.1;27.8;32.2
2023-11-06 08:00:00;9;40.1;29.7;31.8
2023-11-06 09:00:00;2;38.9;27.0;27.5
2023-11-06 10:00:00;4;38.0;25.7;26.7
2023-11-06 11:00:00;8;38.0;25.5;27.4
2023-11-06 12:00:00;17;41.8;27.6;31.6
2023-11-06 13:00:00;30;56.1;34.7;42.1
2023-11-06 14:00:00;26;55.8;37.1;44.6
2023-11-06 15:00:00;27;59.5;42.8;53.4
2023-11-06 16:00:00;16;64.7;39.4;48.5
2023-11-06 17:00:00;17;74.0;36.9;45.5
2023-11-06 18:00:00;18;78.0;36.9;45.9
2023-11-06 19:00:00;25;77.4;41.5;55.2
2023-11-06 20:00:00;16;76.9;38.1;47.0
2023-11-06 21:00:00;22;77.1;39.6;51.3
2023-11-06 22:00:00;23;77.0;38.1;49.9
2023-11-06 23:00:00;0;67.1;40.4;58.7
2023-11-07 00:00:00;0;50.7;37.1;40.7
2023-11-07 01:00:00;15;76.4;62.2;73.4
2023-11-07 02:00:00;0;67.7;56.1;65.5
2023-11-07 03:00:00;0;58.3;49.0;55.6
2023-11-07 04:00:00;0;50.8;44.1;44.9
2023-11-07 05:00:00;0;54.5;37.2;40.4
2023-11-07 06:00:00;6;72.7;33.1;44.4
2023-11-07 07:00:00;43;77.8;32.8;46.8
2023-11-07 08:00:00;20;77.9;37.7;46.9
2023-11-07 09:00:00;20;77.9;37.8;46.9
2023-11-07 10:00:00;20;77.8;37.6;46.8
2023-11-07 11:00:00;19;78.1;37.2;46.6
2023-11-07 12:00:00;24;77.7;37.7;49.1
2023-11-07 13:00:00;19;78.0;39.2;49.1
2023-11-07 14:00:00;21;78.2;39.9;52.0
2023-11-07 15:00:00;23;78.4;39.2;50.9
2023-11-07 16:00:00;27;78.5;40.3;53.3
2023-11-07 17:00:00;16;77.6;38.1;46.8
2023-11-07 18:00:00;23;78.0;40.0;52.1
2023-11-07 19:00:00;17;78.0;37.1;45.9
2023-11-07 20:00:00;23;78.4;39.7;51.6
2023-11-07 21:00:00;24;78.1;37.7;48.0
2023-11-07 22:00:00;26;78.1;43.1;57.7
2023-11-07 23:00:00;0;61.7;42.6;48.7
2023-11-08 00:00:00;0;53.6;38.3;41.2
2023-11-08 01:00:00;1;67.2;35.2;41.0
2023-11-08 02:00:00;1;67.3;35.0;40.6
2023-11-08 03:00:00;1;66.3;35.0;41.0
2023-11-08 04:00:00;1;67.0;35.0;40.7
2023-11-08 05:00:00;1;67.5;35.0;40.5
2023-11-08 06:00:00;7;75.6;33.8;45.9
2023-11-08 07:00:00;57;79.4;38.5;58.2
2023-11-08 08:00:00;25;78.9;38.9;48.8
2023-11-08 09:00:00;24;79.0;38.9;48.9
2023-11-08 10:00:00;33;79.2;41.2;54.8
2023-11-08 11:00:00;22;79.2;38.4;48.1
2023-11-08 12:00:00;27;79.2;38.7;50.3
2023-11-08 13:00:00;25;79.2;40.4;53.4
2023-11-08 14:00:00;27;79.6;42.9;58.1
2023-11-08 15:00:00;19;78.9;40.8;50.9
2023-11-08 16:00:00;22;78.7;39.8;51.7
2023-11-08 17:00:00;20;78.7;37.8;46.8
2023-11-08 18:00:00;23;79.1;39.7;51.4
2023-11-08 19:00:00;26;79.1;41.1;54.5
2023-11-08 20:00:00;21;79.0;38.0;47.5
2023-11-08 21:00:00;25;79.2;40.6;52.9
2023-11-08 22:00:00;22;79.1;39.1;49.7
2023-11-08 23:00:00;0;64.0;38.8;48.5
2023-11-09 00:00:00;0;66.0;36.3;40.6
2023-11-09 01:00:00;1;69.5;35.0;40.6
2023-11-09 02:00:00;1;68.0;35.0;41.6
2023-11-09 03:00:00;1;67.6;35.0;39.9
2023-11-09 04:00:00;1;67.9;34.9;39.5
2023-11-09 05:00:00;3;70.1;33.1;41.5
2023-11-09 06:00:00;6;76.9;35.1;46.3
2023-11-09 07:00:00;63;80.0;39.3;61.5
2023-11-09 08:00:00;22;79.4;40.7;50.9
