Site;SS38 Av. de Gilamont 13-15-17-19a-19b (ID 3238);SS38 Av. de Gilamont 13-15-17-19a-19b (ID 3238);SS38 Av. de Gilamont 13-15-17-19a-19b (ID 3238);SS38 Av. de Gilamont 13-15-17-19a-19b (ID 3238)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-12-04 08:00:00;127;83.2;72.6;71.2
2023-12-04 09:00:00;132;83.3;72.3;70.8
2023-12-04 10:00:00;125;83.1;72.7;71.4
2023-12-04 11:00:00;121;83.3;73.3;71.9
2023-12-04 12:00:00;122;83.1;72.9;71.6
2023-12-04 13:00:00;126;82.9;72.5;71.2
2023-12-04 14:00:00;127;82.8;72.1;70.8
2023-12-04 15:00:00;119;82.9;72.9;71.6
2023-12-04 16:00:00;114;82.8;72.9;71.9
2023-12-04 17:00:00;116;82.8;72.9;71.7
2023-12-04 18:00:00;120;82.7;72.5;71.1
2023-12-04 19:00:00;138;82.6;71.0;69.5
2023-12-04 20:00:00;145;82.4;70.1;68.5
2023-12-04 21:00:00;160;82.6;69.0;67.3
2023-12-04 22:00:00;152;82.5;69.5;67.9
2023-12-04 23:00:00;118;82.7;72.8;71.5
2023-12-05 00:00:00;86;82.3;74.8;74.0
2023-12-05 01:00:00;74;82.2;74.9;73.9
2023-12-05 02:00:00;69;82.2;75.2;74.6
2023-12-05 03:00:00;64;82.1;75.0;74.4
2023-12-05 04:00:00;67;82.2;75.1;74.1
2023-12-05 05:00:00;70;82.1;74.7;74.3
2023-12-05 06:00:00;105;82.0;71.8;70.8
2023-12-05 07:00:00;121;82.4;70.5;69.4
2023-12-05 08:00:00;126;82.1;70.0;68.7
2023-12-05 09:00:00;127;82.2;70.3;68.9
2023-12-05 10:00:00;125;82.2;70.3;69.1
2023-12-05 11:00:00;118;82.3;71.1;69.8
2023-12-05 12:00:00;118;82.3;71.4;70.1
2023-12-05 13:00:00;114;82.2;71.7;70.3
2023-12-05 14:00:00;111;82.1;72.1;70.7
2023-12-05 15:00:00;104;82.1;72.3;71.2
2023-12-05 16:00:00;104;82.0;72.1;71.0
2023-12-05 17:00:00;102;81.9;72.1;71.0
2023-12-05 18:00:00;115;82.1;71.1;69.7
2023-12-05 19:00:00;135;82.1;69.4;67.9
2023-12-05 20:00:00;145;81.9;68.0;66.5
2023-12-05 21:00:00;147;82.0;68.0;66.4
2023-12-05 22:00:00;145;82.0;68.1;66.7
2023-12-05 23:00:00;104;81.9;72.3;71.1
2023-12-06 00:00:00;84;82.0;74.4;73.5
2023-12-06 01:00:00;72;81.8;74.5;72.8
2023-12-06 02:00:00;69;81.9;74.4;73.9
2023-12-06 03:00:00;69;81.9;74.5;73.5
2023-12-06 04:00:00;61;82.0;75.3;74.4
2023-12-06 05:00:00;70;82.0;74.5;74.3
2023-12-06 06:00:00;74;82.0;74.6;74.0
2023-12-06 07:00:00;82;81.9;74.0;73.3
2023-12-06 08:00:00;94;82.0;72.8;71.7
2023-12-06 09:00:00;97;82.0;72.8;71.6
2023-12-06 10:00:00;87;82.1;73.6;72.7
2023-12-06 11:00:00;84;82.0;73.9;73.2
2023-12-06 12:00:00;86;82.1;73.8;73.1
2023-12-06 13:00:00;93;82.0;73.1;72.0
2023-12-06 14:00:00;83;81.9;73.9;72.9
2023-12-06 15:00:00;80;81.7;73.5;72.7
2023-12-06 16:00:00;80;81.6;73.7;72.6
2023-12-06 17:00:00;72;81.8;74.9;73.9
2023-12-06 18:00:00;89;81.7;73.2;72.2
2023-12-06 19:00:00;101;81.7;72.0;70.8
2023-12-06 20:00:00;120;81.8;70.0;68.6
2023-12-06 21:00:00;134;81.7;68.7;67.2
2023-12-06 22:00:00;136;81.9;68.9;67.2
2023-12-06 23:00:00;129;81.9;69.8;68.3
2023-12-07 00:00:00;110;81.9;71.6;70.4
2023-12-07 01:00:00;95;82.0;73.2;72.0
2023-12-07 02:00:00;84;82.0;74.2;73.5
2023-12-07 03:00:00;78;82.1;74.7;74.3
2023-12-07 04:00:00;79;82.1;74.8;74.3
2023-12-07 05:00:00;78;82.2;74.9;74.4
2023-12-07 06:00:00;112;82.4;71.6;70.5
2023-12-07 07:00:00;128;82.3;70.2;68.8
2023-12-07 08:00:00;142;82.3;69.7;68.4
2023-12-07 09:00:00;143;82.6;70.7;69.1
2023-12-07 10:00:00;132;82.5;71.5;70.2
2023-12-07 11:00:00;128;82.7;72.1;70.7
2023-12-07 12:00:00;124;82.6;72.3;71.0
2023-12-07 13:00:00;119;82.5;72.6;71.2
2023-12-07 14:00:00;117;82.5;72.9;71.5
2023-12-07 15:00:00;106;82.3;73.7;72.4
2023-12-07 16:00:00;102;82.5;73.8;72.6
2023-12-07 17:00:00;99;82.2;73.5;72.5
2023-12-07 18:00:00;112;82.2;72.1;71.0
2023-12-07 19:00:00;136;82.5;70.6;69.0
2023-12-07 20:00:00;142;82.1;69.6;68.1
2023-12-07 21:00:00;149;82.3;69.3;67.6
2023-12-07 22:00:00;143;82.4;69.8;68.1
2023-12-07 23:00:00;106;82.4;73.4;72.1
2023-12-08 00:00:00;81;82.1;74.7;73.4
2023-12-08 01:00:00;72;82.0;74.6;73.6
2023-12-08 02:00:00;69;82.0;74.2;73.7
2023-12-08 03:00:00;62;82.0;75.2;73.6
2023-12-08 04:00:00;63;82.1;75.4;73.5
2023-12-08 05:00:00;68;82.1;75.1;74.7
2023-12-08 06:00:00;105;82.2;71.8;70.8
2023-12-08 07:00:00;115;82.1;71.0;69.8
2023-12-08 08:00:00;124;82.1;70.3;69.0
2023-12-08 09:00:00;127;82.3;70.0;68.8
2023-12-08 10:00:00;117;82.2;71.0;69.9
2023-12-08 11:00:00;114;82.2;71.4;70.2
2023-12-08 12:00:00;111;82.2;71.8;70.6
2023-12-08 13:00:00;108;82.0;71.7;70.5
2023-12-08 14:00:00;106;82.1;72.1;70.8
2023-12-08 15:00:00;109;81.8;71.3;70.2
2023-12-08 16:00:00;114;82.1;71.2;70.0
2023-12-08 17:00:00;116;81.8;70.8;69.5
2023-12-08 18:00:00;123;81.9;70.0;68.6
2023-12-08 19:00:00;134;82.0;69.1;67.7
2023-12-08 20:00:00;127;81.9;69.8;68.4
2023-12-08 21:00:00;128;82.0;69.7;68.3
2023-12-08 22:00:00;120;82.0;70.4;69.1
2023-12-08 23:00:00;87;81.9;73.5;72.4
2023-12-09 00:00:00;76;81.7;73.9;73.2
2023-12-09 01:00:00;62;81.6;74.6;73.5
2023-12-09 02:00:00;59;81.8;75.4;73.6
2023-12-09 03:00:00;63;81.8;74.8;73.6
2023-12-09 04:00:00;55;81.8;75.5;73.9
2023-12-09 05:00:00;58;81.8;75.2;73.9
2023-12-09 06:00:00;99;81.6;72.0;70.9
2023-12-09 07:00:00;98;81.7;72.0;71.1
2023-12-09 08:00:00;100;81.5;71.9;70.7
2023-12-09 09:00:00;107;81.9;71.4;70.4
2023-12-09 10:00:00;116;81.7;70.7;69.3
2023-12-09 11:00:00;126;81.8;69.8;68.3
2023-12-09 12:00:00;121;81.8;70.3;68.9
2023-12-09 13:00:00;116;81.5;70.4;69.1
2023-12-09 14:00:00;111;81.5;71.0;69.7
2023-12-09 15:00:00;104;81.4;71.4;70.3
2023-12-09 16:00:00;111;81.5;70.8;69.6
2023-12-09 17:00:00;114;81.2;70.0;68.9
2023-12-09 18:00:00;115;81.2;70.0;68.8
2023-12-09 19:00:00;125;81.4;69.3;67.9
2023-12-09 20:00:00;123;81.4;69.6;68.2
2023-12-09 21:00:00;113;81.2;70.1;68.9
2023-12-09 22:00:00;111;81.4;70.8;69.6
2023-12-09 23:00:00;74;81.1;74.1;73.2
2023-12-10 00:00:00;51;81.1;75.3;73.8
2023-12-10 01:00:00;57;81.1;74.6;72.6
2023-12-10 02:00:00;56;81.1;74.7;73.3
2023-12-10 03:00:00;48;81.1;75.4;72.9
2023-12-10 04:00:00;57;80.9;74.5;73.3
2023-12-10 05:00:00;57;81.0;74.6;72.8
2023-12-10 06:00:00;90;81.1;72.4;71.0
2023-12-10 07:00:00;92;81.0;72.3;71.4
2023-12-10 08:00:00;93;81.1;72.2;71.2
2023-12-10 09:00:00;94;81.1;72.1;71.1
2023-12-10 10:00:00;103;81.2;71.3;70.2
2023-12-10 11:00:00;102;81.0;71.1;70.0
2023-12-10 12:00:00;106;81.0;71.0;69.7
2023-12-10 13:00:00;111;80.9;70.2;69.0
2023-12-10 14:00:00;113;80.9;69.9;68.7
2023-12-10 15:00:00;109;80.8;70.4;69.2
2023-12-10 16:00:00;99;80.9;71.1;70.1
2023-12-10 17:00:00;96;80.7;71.5;70.4
2023-12-10 18:00:00;106;80.7;70.4;69.2
2023-12-10 19:00:00;116;80.6;69.5;68.2
2023-12-10 20:00:00;122;80.4;69.0;67.4
2023-12-10 21:00:00;125;80.8;68.9;67.4
2023-12-10 22:00:00;124;80.6;68.9;67.3
2023-12-10 23:00:00;102;80.7;71.0;69.8
2023-12-11 00:00:00;70;80.6;73.4;72.7
2023-12-11 01:00:00;53;80.5;74.4;72.7
2023-12-11 02:00:00;49;80.4;74.2;72.4
2023-12-11 03:00:00;56;80.3;74.2;73.0
2023-12-11 04:00:00;50;80.3;74.3;72.3
2023-12-11 05:00:00;52;80.7;74.9;73.1
2023-12-11 06:00:00;89;80.8;72.0;70.9
2023-12-11 07:00:00;101;80.5;70.9;69.7
2023-12-11 08:00:00;107;80.8;70.3;69.1
2023-12-11 09:00:00;114;80.8;69.9;68.6
2023-12-11 10:00:00;110;80.6;70.0;68.9
2023-12-11 11:00:00;101;80.8;71.1;70.1
2023-12-11 12:00:00;97;80.6;71.3;70.2
2023-12-11 13:00:00;89;80.7;72.2;71.1
2023-12-11 14:00:00;80;80.8;73.0;72.3
2023-12-11 15:00:00;68;80.5;73.7;72.7
2023-12-11 16:00:00;76;80.4;72.8;71.5
2023-12-11 17:00:00;88;80.3;72.0;70.9
2023-12-11 18:00:00;96;80.4;72.1;71.1
2023-12-11 19:00:00;105;80.3;71.2;69.8
2023-12-11 20:00:00;130;80.1;68.9;67.4
2023-12-11 21:00:00;123;80.1;69.8;68.2
2023-12-11 22:00:00;121;80.1;69.9;68.5
2023-12-11 23:00:00;80;79.9;72.8;71.9
2023-12-12 00:00:00;55;79.9;74.0;71.9
2023-12-12 01:00:00;47;80.1;74.4;72.7
2023-12-12 02:00:00;43;79.9;74.7;72.4
2023-12-12 03:00:00;45;79.6;74.1;71.9
2023-12-12 04:00:00;45;79.7;74.2;72.0
2023-12-12 05:00:00;40;79.6;74.7;72.5
2023-12-12 06:00:00;92;79.9;70.9;70.0
2023-12-12 07:00:00;104;79.8;69.9;68.7
2023-12-12 08:00:00;103;79.8;70.0;68.8
2023-12-12 09:00:00;99;79.9;70.6;69.5
2023-12-12 10:00:00;96;80.0;70.7;69.7
2023-12-12 11:00:00;92;79.9;71.1;70.1
2023-12-12 12:00:00;88;79.9;71.4;70.4
2023-12-12 13:00:00;92;79.9;71.1;70.1
2023-12-12 14:00:00;87;79.8;71.6;70.5
2023-12-12 15:00:00;84;79.8;71.9;70.8
2023-12-12 16:00:00;85;79.7;71.7;70.8
2023-12-12 17:00:00;85;79.9;71.8;70.7
2023-12-12 18:00:00;89;79.8;71.2;70.2
2023-12-12 19:00:00;105;79.9;70.0;68.7
2023-12-12 20:00:00;117;79.8;68.6;67.3
2023-12-12 21:00:00;126;79.9;67.9;66.4
2023-12-12 22:00:00;110;79.9;69.4;68.1
2023-12-12 23:00:00;71;79.8;72.8;71.8
2023-12-13 00:00:00;56;79.8;73.9;72.4
2023-12-13 01:00:00;45;79.4;74.1;72.9
2023-12-13 02:00:00;47;79.7;73.9;72.5
2023-12-13 03:00:00;39;79.7;74.9;72.9
2023-12-13 04:00:00;42;79.5;74.4;72.4
2023-12-13 05:00:00;43;79.8;74.4;72.2
2023-12-13 06:00:00;45;79.8;74.2;72.4
2023-12-13 07:00:00;61;79.8;73.1;71.4
2023-12-13 08:00:00;72;80.3;73.1;72.0
2023-12-13 09:00:00;74;80.2;72.7;71.7
2023-12-13 10:00:00;69;80.1;73.0;71.7
2023-12-13 11:00:00;70;80.1;72.8;71.5
2023-12-13 12:00:00;69;79.8;72.7;71.7
2023-12-13 13:00:00;72;80.1;72.6;71.5
2023-12-13 14:00:00;63;80.4;73.8;72.1
2023-12-13 15:00:00;63;80.2;73.4;72.6
2023-12-13 16:00:00;71;80.4;73.2;72.4
2023-12-13 17:00:00;77;80.4;72.8;71.7
2023-12-13 18:00:00;85;80.2;71.9;70.9
2023-12-13 19:00:00;99;80.4;71.0;69.8
2023-12-13 20:00:00;109;80.3;69.9;68.5
2023-12-13 21:00:00;111;80.6;69.9;68.7
2023-12-13 22:00:00;111;80.3;69.8;68.5
2023-12-13 23:00:00;96;80.5;71.6;70.3
2023-12-14 00:00:00;79;80.4;72.9;71.8
2023-12-14 01:00:00;71;80.4;73.2;72.0
2023-12-14 02:00:00;59;80.6;73.8;73.0
2023-12-14 03:00:00;60;80.6;74.1;72.8
2023-12-14 04:00:00;54;80.7;74.5;73.1
2023-12-14 05:00:00;53;80.5;74.7;73.7
2023-12-14 06:00:00;98;80.6;70.7;69.8
2023-12-14 07:00:00;111;80.7;70.1;68.9
2023-12-14 08:00:00;113;80.9;69.9;68.7
2023-12-14 09:00:00;115;80.9;69.8;68.4
2023-12-14 10:00:00;107;80.7;70.4;69.3
2023-12-14 11:00:00;104;80.9;71.0;69.8
2023-12-14 12:00:00;105;80.8;71.1;69.7
2023-12-14 13:00:00;101;80.7;71.1;69.9
2023-12-14 14:00:00;101;80.8;71.1;70.0
2023-12-14 15:00:00;97;81.0;71.8;70.6
2023-12-14 16:00:00;92;80.8;71.9;70.7
2023-12-14 17:00:00;94;80.7;71.8;70.6
2023-12-14 18:00:00;97;80.8;71.6;70.4
2023-12-14 19:00:00;113;80.8;69.8;68.6
2023-12-14 20:00:00;130;80.9;68.4;66.8
2023-12-14 21:00:00;136;80.8;67.7;66.1
2023-12-14 22:00:00;133;81.0;68.3;66.8
2023-12-14 23:00:00;101;80.8;71.3;70.2
2023-12-15 00:00:00;71;80.8;73.7;72.7
2023-12-15 01:00:00;53;80.7;74.4;72.3
2023-12-15 02:00:00;61;80.6;74.0;71.8
2023-12-15 03:00:00;57;80.9;74.4;73.3
2023-12-15 04:00:00;64;80.9;74.2;73.8
2023-12-15 05:00:00;56;80.8;74.9;73.0
2023-12-15 06:00:00;96;81.1;71.7;70.9
2023-12-15 07:00:00;108;81.0;70.4;69.2
2023-12-15 08:00:00;114;81.0;70.0;68.6
2023-12-15 09:00:00;114;81.1;70.2;68.9
2023-12-15 10:00:00;114;81.0;70.2;68.9
2023-12-15 11:00:00;115;81.1;70.2;68.9
2023-12-15 12:00:00;109;81.1;70.7;69.5
2023-12-15 13:00:00;107;81.1;71.0;69.8
2023-12-15 14:00:00;101;81.0;71.4;70.2
2023-12-15 15:00:00;101;81.2;71.6;70.4
2023-12-15 16:00:00;96;80.8;71.7;70.6
2023-12-15 17:00:00;99;80.9;71.5;70.2
2023-12-15 18:00:00;115;81.0;69.9;68.6
2023-12-15 19:00:00;123;81.0;69.3;67.7
2023-12-15 20:00:00;130;81.0;68.6;67.0
2023-12-15 21:00:00;129;81.1;69.0;67.3
2023-12-15 22:00:00;127;81.2;69.2;67.6
2023-12-15 23:00:00;99;81.2;72.0;70.8
2023-12-16 00:00:00;71;81.2;74.1;72.4
2023-12-16 01:00:00;81;81.2;73.1;72.2
2023-12-16 02:00:00;64;81.2;74.3;72.6
2023-12-16 03:00:00;67;81.3;74.2;73.5
2023-12-16 04:00:00;65;81.3;74.3;72.7
2023-12-16 05:00:00;68;81.4;74.3;74.0
2023-12-16 06:00:00;105;81.6;71.2;70.1
2023-12-16 07:00:00;112;81.5;70.9;69.5
2023-12-16 08:00:00;112;81.7;70.8;69.6
2023-12-16 09:00:00;117;81.8;70.4;69.1
2023-12-16 10:00:00;122;81.8;69.9;68.5
2023-12-16 11:00:00;130;81.9;69.4;67.8
2023-12-16 12:00:00;137;81.9;68.9;67.3
2023-12-16 13:00:00;127;81.8;69.9;68.3
2023-12-16 14:00:00;124;82.0;69.9;68.5
2023-12-16 15:00:00;126;81.8;69.7;68.2
2023-12-16 16:00:00;125;81.7;69.8;68.4
2023-12-16 17:00:00;120;81.9;70.4;69.0
2023-12-16 18:00:00;120;81.7;70.0;68.7
2023-12-16 19:00:00;127;81.9;69.7;68.1
2023-12-16 20:00:00;127;81.9;69.6;68.2
2023-12-16 21:00:00;122;81.8;70.2;68.8
2023-12-16 22:00:00;119;82.0;70.5;69.2
2023-12-16 23:00:00;81;81.8;74.0;72.9
2023-12-17 00:00:00;75;82.0;74.0;72.6
2023-12-17 01:00:00;76;82.0;74.0;72.6
2023-12-17 02:00:00;72;82.0;74.1;72.4
2023-12-17 03:00:00;75;82.3;74.5;72.9
2023-12-17 04:00:00;71;82.0;74.3;73.2
2023-12-17 05:00:00;70;82.2;74.6;73.9
2023-12-17 06:00:00;105;82.2;71.5;70.3
2023-12-17 07:00:00;109;82.1;71.1;70.1
2023-12-17 08:00:00;110;82.2;71.2;70.0
2023-12-17 09:00:00;114;82.2;71.0;69.6
2023-12-17 10:00:00;122;82.2;70.5;69.2
2023-12-17 11:00:00;133;82.3;71.4;69.7
2023-12-17 12:00:00;132;82.3;71.5;69.7
2023-12-17 13:00:00;141;82.3;70.4;68.7
2023-12-17 14:00:00;135;82.1;70.9;69.4
2023-12-17 15:00:00;132;82.3;71.2;69.6
2023-12-17 16:00:00;124;82.3;71.7;70.2
2023-12-17 17:00:00;117;82.0;72.1;70.6
2023-12-17 18:00:00;123;82.0;71.5;70.0
2023-12-17 19:00:00;133;82.1;70.8;69.1
2023-12-17 20:00:00;139;82.0;70.3;68.5
2023-12-17 21:00:00;136;81.9;70.3;68.8
2023-12-17 22:00:00;137;82.0;70.3;68.7
2023-12-17 23:00:00;107;82.0;73.1;71.7
2023-12-18 00:00:00;71;82.0;75.0;73.5
2023-12-18 01:00:00;72;81.7;73.8;71.7
2023-12-18 02:00:00;70;81.8;74.0;72.5
2023-12-18 03:00:00;68;81.9;74.5;73.4
2023-12-18 04:00:00;70;82.0;74.5;73.8
2023-12-18 05:00:00;64;82.1;75.2;74.4
2023-12-18 06:00:00;114;82.0;70.8;69.9
2023-12-18 07:00:00;119;82.2;70.4;69.1
2023-12-18 08:00:00;126;82.1;69.9;68.4
2023-12-18 09:00:00;141;82.2;68.7;67.1
2023-12-18 10:00:00;129;82.2;69.5;68.2
2023-12-18 11:00:00;119;82.2;70.9;69.6
2023-12-18 12:00:00;117;82.2;71.1;69.8
2023-12-18 13:00:00;119;82.2;70.9;69.4
2023-12-18 14:00:00;114;82.3;71.4;70.1
2023-12-18 15:00:00;110;82.1;71.8;70.4
2023-12-18 16:00:00;108;82.1;71.9;70.5
2023-12-18 17:00:00;105;81.9;71.9;70.8
2023-12-18 18:00:00;107;81.9;71.6;70.3
2023-12-18 19:00:00;124;82.0;70.1;68.6
2023-12-18 20:00:00;135;81.9;68.9;67.2
2023-12-18 21:00:00;145;81.9;67.8;66.2
2023-12-18 22:00:00;162;81.9;66.4;64.5
2023-12-18 23:00:00;126;82.0;70.0;68.4
2023-12-19 00:00:00;97;82.1;73.0;71.8
2023-12-19 01:00:00;73;82.1;74.7;73.9
2023-12-19 02:00:00;65;81.9;74.8;73.2
2023-12-19 03:00:00;67;81.8;74.2;72.5
2023-12-19 04:00:00;68;82.0;74.7;73.6
2023-12-19 05:00:00;69;82.0;75.2;74.5
2023-12-19 06:00:00;109;82.1;72.0;70.7
2023-12-19 07:00:00;127;82.1;70.8;69.2
2023-12-19 08:00:00;137;82.1;70.6;68.9
2023-12-19 09:00:00;132;81.2;70.2;68.4
2023-12-19 10:00:00;134;81.4;70.0;68.4
2023-12-19 11:00:00;133;82.1;70.4;68.8
2023-12-19 12:00:00;119;82.5;71.9;70.5
2023-12-19 13:00:00;117;82.1;71.8;70.2
2023-12-19 14:00:00;114;82.4;72.2;70.7
2023-12-19 15:00:00;107;82.0;72.6;71.2
2023-12-19 16:00:00;108;82.1;72.4;71.0
2023-12-19 17:00:00;109;82.0;72.3;70.9
2023-12-19 18:00:00;120;82.1;71.2;69.7
2023-12-19 19:00:00;129;82.1;70.5;68.9
2023-12-19 20:00:00;137;82.0;69.7;67.9
2023-12-19 21:00:00;146;82.1;68.9;67.1
2023-12-19 22:00:00;144;82.1;68.8;67.1
2023-12-19 23:00:00;114;82.9;72.6;71.2
2023-12-20 00:00:00;81;81.3;74.0;72.9
2023-12-20 01:00:00;70;82.3;74.6;73.1
2023-12-20 02:00:00;66;82.1;74.8;74.2
2023-12-20 03:00:00;53;82.1;75.5;72.1
2023-12-20 04:00:00;65;81.9;74.4;72.7
2023-12-20 05:00:00;63;81.6;74.4;73.0
2023-12-20 06:00:00;64;81.8;74.8;74.1
2023-12-20 07:00:00;90;81.7;72.8;71.7
2023-12-20 08:00:00;83;81.8;73.5;72.1
2023-12-20 09:00:00;85;81.6;72.9;71.7
2023-12-20 10:00:00;91;81.9;72.9;71.7
2023-12-20 11:00:00;83;80.5;73.0;72.1
2023-12-20 12:00:00;75;81.7;73.9;72.3
2023-12-20 13:00:00;83;81.6;73.3;72.4
2023-12-20 14:00:00;93;81.6;72.4;71.4
2023-12-20 15:00:00;84;81.5;73.4;72.2
2023-12-20 16:00:00;70;81.1;74.0;72.8
2023-12-20 17:00:00;82;81.4;73.3;72.4
2023-12-20 18:00:00;91;81.4;72.6;71.6
2023-12-20 19:00:00;110;81.2;70.5;69.1
2023-12-20 20:00:00;126;81.4;69.2;67.7
2023-12-20 21:00:00;126;81.5;69.0;67.5
2023-12-20 22:00:00;130;81.5;68.9;67.3
2023-12-20 23:00:00;121;81.8;70.2;68.7
2023-12-21 00:00:00;103;81.1;71.4;70.0
2023-12-21 01:00:00;92;81.6;72.9;71.8
2023-12-21 02:00:00;71;82.1;75.2;73.4
2023-12-21 03:00:00;77;81.1;73.1;72.2
2023-12-21 04:00:00;68;81.7;74.4;71.8
2023-12-21 05:00:00;70;81.2;74.1;73.2
2023-12-21 06:00:00;104;81.5;71.1;70.2
2023-12-21 07:00:00;121;81.3;69.4;68.1
2023-12-21 08:00:00;125;81.3;69.2;67.7
2023-12-21 09:00:00;123;81.7;69.6;68.3
2023-12-21 10:00:00;115;81.2;70.0;68.5
2023-12-21 11:00:00;118;81.9;70.5;69.2
2023-12-21 12:00:00;113;81.4;70.5;69.1
2023-12-21 13:00:00;117;81.3;70.1;68.6
2023-12-21 14:00:00;119;81.1;69.6;68.2
2023-12-21 15:00:00;120;81.4;69.8;68.3
2023-12-21 16:00:00;110;81.5;71.0;69.7
2023-12-21 17:00:00;105;80.8;70.6;69.3
2023-12-21 18:00:00;110;79.6;69.1;67.6
2023-12-21 19:00:00;120;81.5;70.1;68.6
2023-12-21 20:00:00;123;81.3;69.5;68.0
2023-12-21 21:00:00;124;81.3;69.6;68.0
2023-12-21 22:00:00;120;81.0;69.6;68.1
2023-12-21 23:00:00;74;81.1;73.8;72.5
2023-12-22 00:00:00;62;80.8;74.1;71.3
2023-12-22 01:00:00;52;80.9;74.9;73.0
2023-12-22 02:00:00;47;80.8;74.9;72.7
2023-12-22 03:00:00;42;80.7;75.0;72.0
2023-12-22 04:00:00;51;80.9;74.9;72.5
2023-12-22 05:00:00;53;80.6;74.2;72.1
2023-12-22 06:00:00;97;81.0;71.8;70.8
2023-12-22 07:00:00;102;80.9;71.2;69.9
2023-12-22 08:00:00;110;81.0;70.4;69.1
