Site;SS13 Rte des Communaux 20 (ID 3213);SS13 Rte des Communaux 20 (ID 3213);SS13 Rte des Communaux 20 (ID 3213);SS13 Rte des Communaux 20 (ID 3213)
Object;Régulation primaire (échangeur 1);Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station
Time Stamp;Temp depart secondaire [°C];Puissance [kW];Température depart [°C];Température retour [°C]
2023-01-22 07:00:00;54.3;90;83.8;53.1
2023-01-22 08:00:00;59.3;74;83.8;57.5
2023-01-22 09:00:00;51.2;98;84.0;49.8
2023-01-22 10:00:00;52.5;96;83.9;50.0
2023-01-22 11:00:00;52.7;97;83.9;50.2
2023-01-22 12:00:00;52.6;97;83.8;49.8
2023-01-22 13:00:00;52.8;97;83.7;49.9
2023-01-22 14:00:00;51.5;105;83.8;48.0
2023-01-22 15:00:00;47.3;123;83.8;43.7
2023-01-22 16:00:00;42.9;122;83.4;42.7
2023-01-22 17:00:00;48.3;105;83.4;47.6
2023-01-22 18:00:00;54.2;93;83.2;51.4
2023-01-22 19:00:00;58.3;77;83.1;56.5
2023-01-22 20:00:00;50.2;98;83.1;48.5
2023-01-22 21:00:00;51.9;96;83.0;49.6
2023-01-22 22:00:00;53.4;91;82.9;50.4
2023-01-22 23:00:00;56.6;88;83.0;54.2
2023-01-23 00:00:00;64.5;54;83.1;67.7
2023-01-23 01:00:00;56.5;84;82.6;57.1
2023-01-23 02:00:00;63.0;68;82.3;64.0
2023-01-23 03:00:00;63.4;66;82.7;65.0
2023-01-23 04:00:00;58.0;91;82.6;57.5
2023-01-23 05:00:00;61.6;63;82.6;61.7
2023-01-23 06:00:00;59.6;69;82.4;58.1
2023-01-23 07:00:00;49.7;91;81.9;48.7
2023-01-23 08:00:00;50.1;88;81.7;49.0
2023-01-23 09:00:00;47.5;89;80.3;46.4
2023-01-23 10:00:00;45.0;87;78.9;44.8
2023-01-23 11:00:00;42.5;87;78.4;44.9
2023-01-23 12:00:00;46.1;88;78.7;46.2
2023-01-23 13:00:00;51.2;92;83.6;50.6
2023-01-23 14:00:00;50.6;100;83.1;47.8
2023-01-23 15:00:00;54.6;85;83.2;53.3
2023-01-23 16:00:00;52.1;92;82.9;50.4
2023-01-23 17:00:00;51.2;97;83.0;48.9
2023-01-23 18:00:00;53.6;90;82.7;50.8
2023-01-23 19:00:00;59.6;70;82.8;57.6
2023-01-23 20:00:00;49.3;94;83.0;48.8
2023-01-23 21:00:00;48.9;99;82.9;46.1
2023-01-23 22:00:00;48.4;98;82.9;46.2
2023-01-23 23:00:00;51.0;102;82.9;48.4
2023-01-24 00:00:00;57.2;88;83.1;54.9
2023-01-24 01:00:00;60.3;80;83.1;58.2
2023-01-24 02:00:00;64.1;66;83.1;65.6
2023-01-24 03:00:00;59.5;89;83.1;59.9
2023-01-24 04:00:00;58.8;95;83.0;57.8
2023-01-24 05:00:00;61.9;67;83.0;61.4
2023-01-24 06:00:00;60.4;71;83.5;58.7
2023-01-24 07:00:00;50.4;96;83.5;49.3
2023-01-24 08:00:00;50.5;98;83.4;47.9
2023-01-24 09:00:00;50.0;99;83.4;47.7
2023-01-24 10:00:00;50.1;100;83.5;47.4
2023-01-24 11:00:00;52.4;97;83.8;49.7
2023-01-24 12:00:00;61.2;70;83.9;59.6
2023-01-24 13:00:00;55.0;84;83.6;54.3
2023-01-24 14:00:00;54.2;89;83.6;52.2
2023-01-24 15:00:00;51.7;98;83.2;49.1
2023-01-24 16:00:00;54.4;92;83.2;51.6
2023-01-24 17:00:00;55.0;82;83.0;53.9
2023-01-24 18:00:00;53.6;86;83.0;52.6
2023-01-24 19:00:00;51.0;97;83.0;48.0
2023-01-24 20:00:00;51.3;92;83.0;49.2
2023-01-24 21:00:00;51.4;95;82.9;48.8
2023-01-24 22:00:00;51.5;101;82.9;48.6
2023-01-24 23:00:00;56.1;98;83.0;53.1
2023-01-25 00:00:00;60.7;84;83.0;59.3
2023-01-25 01:00:00;61.0;84;83.0;59.5
2023-01-25 02:00:00;63.9;63;83.0;65.9
2023-01-25 03:00:00;63.3;66;83.0;65.7
2023-01-25 04:00:00;58.9;88;83.0;58.9
2023-01-25 05:00:00;60.2;66;83.0;61.0
2023-01-25 06:00:00;56.1;80;82.8;54.5
2023-01-25 07:00:00;55.9;76;83.0;55.1
2023-01-25 08:00:00;48.0;102;82.9;45.4
2023-01-25 09:00:00;49.0;100;83.0;46.7
2023-01-25 10:00:00;50.4;97;83.0;47.8
2023-01-25 11:00:00;53.0;92;83.1;50.5
2023-01-25 12:00:00;61.2;64;83.0;60.4
2023-01-25 13:00:00;54.4;82;83.0;54.0
2023-01-25 14:00:00;54.8;85;83.0;53.3
2023-01-25 15:00:00;58.3;71;82.9;58.5
2023-01-25 16:00:00;54.7;87;82.8;52.4
2023-01-25 17:00:00;56.0;75;82.8;55.3
2023-01-25 18:00:00;53.0;82;82.6;52.5
2023-01-25 19:00:00;53.8;81;82.7;52.4
2023-01-25 20:00:00;55.4;76;82.6;54.3
2023-01-25 21:00:00;51.1;91;82.7;49.4
2023-01-25 22:00:00;51.0;94;82.5;48.0
2023-01-25 23:00:00;54.4;93;82.5;51.9
2023-01-26 00:00:00;61.0;75;82.7;60.0
2023-01-26 01:00:00;62.7;62;82.5;63.5
2023-01-26 02:00:00;63.9;57;82.7;66.5
2023-01-26 03:00:00;58.0;84;82.4;59.3
2023-01-26 04:00:00;63.6;61;82.5;65.2
2023-01-26 05:00:00;62.2;57;82.4;63.1
2023-01-26 06:00:00;54.5;73;82.5;54.9
2023-01-26 07:00:00;52.9;85;82.3;50.3
2023-01-26 08:00:00;50.7;86;82.5;49.6
2023-01-26 09:00:00;49.8;90;82.3;47.6
2023-01-26 10:00:00;50.1;90;82.3;47.6
2023-01-26 11:00:00;50.3;89;82.2;48.2
2023-01-26 12:00:00;51.4;88;82.5;49.1
2023-01-26 13:00:00;52.0;88;82.4;49.7
2023-01-26 14:00:00;52.1;84;82.1;50.2
2023-01-26 15:00:00;52.4;86;82.3;50.1
2023-01-26 16:00:00;51.9;87;82.2;49.8
2023-01-26 17:00:00;57.3;68;82.0;55.1
2023-01-26 18:00:00;53.7;74;82.0;52.9
2023-01-26 19:00:00;42.1;96;82.0;43.6
2023-01-26 20:00:00;46.4;93;82.0;45.3
2023-01-26 21:00:00;48.5;91;82.0;46.1
2023-01-26 22:00:00;49.1;90;82.0;47.0
2023-01-26 23:00:00;51.7;90;82.0;49.7
2023-01-27 00:00:00;57.2;79;82.1;55.5
2023-01-27 01:00:00;61.2;65;82.1;60.9
2023-01-27 02:00:00;63.1;59;82.1;64.7
2023-01-27 03:00:00;57.3;83;82.0;58.4
2023-01-27 04:00:00;62.8;63;82.0;63.5
2023-01-27 05:00:00;61.6;58;82.0;62.0
2023-01-27 06:00:00;53.5;79;82.1;52.7
2023-01-27 07:00:00;49.1;90;82.3;47.6
2023-01-27 08:00:00;49.1;90;82.2;46.8
2023-01-27 09:00:00;47.9;93;82.4;45.9
2023-01-27 10:00:00;49.4;91;82.4;47.0
2023-01-27 11:00:00;49.6;92;82.4;47.3
2023-01-27 12:00:00;50.6;89;82.5;48.6
2023-01-27 13:00:00;57.6;70;82.3;55.7
2023-01-27 14:00:00;53.1;82;82.1;51.7
2023-01-27 15:00:00;53.3;80;82.2;51.9
2023-01-27 16:00:00;49.6;88;82.1;48.2
2023-01-27 17:00:00;49.9;86;82.0;48.3
2023-01-27 18:00:00;50.2;84;82.0;48.4
2023-01-27 19:00:00;50.4;83;82.0;48.6
2023-01-27 20:00:00;50.4;85;82.0;48.6
2023-01-27 21:00:00;49.7;86;82.1;47.9
2023-01-27 22:00:00;48.6;92;82.1;46.2
2023-01-27 23:00:00;50.8;90;82.0;49.1
2023-01-28 00:00:00;53.7;88;82.2;51.4
2023-01-28 01:00:00;56.9;81;82.2;54.9
2023-01-28 02:00:00;61.0;74;82.5;60.4
2023-01-28 03:00:00;63.6;59;82.3;65.7
2023-01-28 04:00:00;62.0;65;82.3;63.6
2023-01-28 05:00:00;56.1;80;82.3;54.9
2023-01-28 06:00:00;59.6;65;82.4;58.3
2023-01-28 07:00:00;51.7;82;82.6;51.2
2023-01-28 08:00:00;49.9;91;82.5;48.2
2023-01-28 09:00:00;49.5;94;82.7;47.0
2023-01-28 10:00:00;48.0;95;82.5;45.9
2023-01-28 11:00:00;49.9;91;82.8;47.9
2023-01-28 12:00:00;51.0;91;82.6;48.4
2023-01-28 13:00:00;50.2;92;82.5;47.9
2023-01-28 14:00:00;50.6;91;82.6;48.1
2023-01-28 15:00:00;49.5;97;82.6;46.4
2023-01-28 16:00:00;48.9;94;82.5;46.5
2023-01-28 17:00:00;49.3;96;82.3;46.6
2023-01-28 18:00:00;49.1;93;82.3;46.7
2023-01-28 19:00:00;49.8;94;82.3;47.3
2023-01-28 20:00:00;49.9;91;82.2;47.5
2023-01-28 21:00:00;50.0;89;82.4;48.1
2023-01-28 22:00:00;49.5;90;82.1;47.5
2023-01-28 23:00:00;51.3;90;82.4;49.3
2023-01-29 00:00:00;55.1;84;82.3;53.1
2023-01-29 01:00:00;56.0;82;82.3;53.5
2023-01-29 02:00:00;62.3;64;82.5;62.4
2023-01-29 03:00:00;62.9;62;82.5;64.2
2023-01-29 04:00:00;55.5;93;82.4;54.8
2023-01-29 05:00:00;61.4;62;82.6;61.3
2023-01-29 06:00:00;51.4;87;82.6;50.8
2023-01-29 07:00:00;52.1;87;82.5;49.9
2023-01-29 08:00:00;59.2;69;82.8;57.3
2023-01-29 09:00:00;48.7;95;82.9;47.9
2023-01-29 10:00:00;47.9;101;82.7;44.8
2023-01-29 11:00:00;48.2;100;82.8;45.9
2023-01-29 12:00:00;50.3;97;82.8;47.9
2023-01-29 13:00:00;55.1;85;82.9;52.7
2023-01-29 14:00:00;55.2;85;82.9;54.7
2023-01-29 15:00:00;55.7;84;82.7;53.9
2023-01-29 16:00:00;50.7;99;82.5;48.8
2023-01-29 17:00:00;51.8;87;82.3;49.6
2023-01-29 18:00:00;51.3;87;82.3;48.8
2023-01-29 19:00:00;51.9;86;82.2;49.7
2023-01-29 20:00:00;50.8;88;82.2;48.5
2023-01-29 21:00:00;49.6;91;82.1;47.1
2023-01-29 22:00:00;49.9;89;82.1;47.8
2023-01-29 23:00:00;53.1;87;82.1;50.9
2023-01-30 00:00:00;56.1;86;82.4;53.6
2023-01-30 01:00:00;58.5;78;82.3;56.2
2023-01-30 02:00:00;58.7;77;82.3;59.3
2023-01-30 03:00:00;61.4;72;82.5;61.5
2023-01-30 04:00:00;63.1;61;82.5;64.5
2023-01-30 05:00:00;56.0;74;82.3;56.6
2023-01-30 06:00:00;58.2;70;82.4;55.9
2023-01-30 07:00:00;54.1;75;82.4;53.2
2023-01-30 08:00:00;48.8;95;82.8;46.6
2023-01-30 09:00:00;48.9;94;82.7;46.4
2023-01-30 10:00:00;49.7;93;82.7;47.5
2023-01-30 11:00:00;51.2;92;82.9;48.8
2023-01-30 12:00:00;59.3;70;82.8;57.2
2023-01-30 13:00:00;54.0;82;82.9;52.6
2023-01-30 14:00:00;54.4;84;82.8;52.0
2023-01-30 15:00:00;52.1;89;82.8;50.6
2023-01-30 16:00:00;51.9;92;82.5;49.3
2023-01-30 17:00:00;60.5;63;82.4;59.5
2023-01-30 18:00:00;48.7;91;82.4;47.9
2023-01-30 19:00:00;49.8;91;82.4;47.4
2023-01-30 20:00:00;49.6;92;82.1;47.1
2023-01-30 21:00:00;50.3;89;82.2;48.2
2023-01-30 22:00:00;51.3;94;82.1;48.7
2023-01-30 23:00:00;52.6;100;82.2;49.6
2023-01-31 00:00:00;57.3;88;82.2;54.4
2023-01-31 01:00:00;59.1;78;82.1;57.1
2023-01-31 02:00:00;62.9;61;82.4;64.2
2023-01-31 03:00:00;63.9;58;82.2;66.6
2023-01-31 04:00:00;58.0;83;82.4;59.2
2023-01-31 05:00:00;61.8;62;82.1;61.7
2023-01-31 06:00:00;60.3;62;82.4;59.4
2023-01-31 07:00:00;52.2;81;82.4;51.6
2023-01-31 08:00:00;49.4;94;82.3;46.3
2023-01-31 09:00:00;48.9;95;82.4;46.5
2023-01-31 10:00:00;49.1;95;82.5;46.7
2023-01-31 11:00:00;50.6;92;82.7;48.7
2023-01-31 12:00:00;52.5;90;82.7;49.9
2023-01-31 13:00:00;56.5;76;82.6;55.1
2023-01-31 14:00:00;56.6;70;82.6;57.0
2023-01-31 15:00:00;53.6;89;82.4;52.2
2023-01-31 16:00:00;59.3;69;82.4;58.9
2023-01-31 17:00:00;51.2;91;82.1;49.3
2023-01-31 18:00:00;51.7;86;82.1;49.7
2023-01-31 19:00:00;52.9;80;82.0;51.2
2023-01-31 20:00:00;57.4;67;82.1;55.7
2023-01-31 21:00:00;51.6;82;82.1;51.5
2023-01-31 22:00:00;52.4;98;82.1;49.7
2023-01-31 23:00:00;55.6;96;82.1;52.8
2023-02-01 00:00:00;60.4;77;82.2;59.5
2023-02-01 01:00:00;62.4;61;82.0;63.2
2023-02-01 02:00:00;63.1;55;82.0;65.2
2023-02-01 03:00:00;57.9;80;82.0;59.1
2023-02-01 04:00:00;62.5;65;82.0;63.4
2023-02-01 05:00:00;61.6;57;82.0;62.4
2023-02-01 06:00:00;53.8;76;82.1;53.6
2023-02-01 07:00:00;53.6;81;82.2;51.1
2023-02-01 08:00:00;48.3;94;82.3;46.4
2023-02-01 09:00:00;47.8;97;82.4;45.2
2023-02-01 10:00:00;49.6;93;82.4;46.9
2023-02-01 11:00:00;51.5;88;82.4;49.5
2023-02-01 12:00:00;53.0;85;82.4;50.7
2023-02-01 13:00:00;58.9;66;82.3;57.8
2023-02-01 14:00:00;54.9;76;82.0;54.5
2023-02-01 15:00:00;59.1;65;82.0;59.9
2023-02-01 16:00:00;55.6;80;82.0;54.5
2023-02-01 17:00:00;51.9;81;82.0;51.0
2023-02-01 18:00:00;51.9;80;82.0;50.1
2023-02-01 19:00:00;51.1;85;81.9;48.8
2023-02-01 20:00:00;53.1;83;81.9;51.3
2023-02-01 21:00:00;51.9;84;82.0;49.6
2023-02-01 22:00:00;51.9;97;81.8;49.0
2023-02-01 23:00:00;54.3;96;82.0;51.4
2023-02-02 00:00:00;61.5;72;82.0;61.5
2023-02-02 01:00:00;62.7;60;81.9;64.5
2023-02-02 02:00:00;63.5;51;82.0;67.0
2023-02-02 03:00:00;57.2;82;82.0;57.8
2023-02-02 04:00:00;62.9;52;81.9;65.4
2023-02-02 05:00:00;62.8;54;82.0;65.8
2023-02-02 06:00:00;55.5;75;82.0;55.2
2023-02-02 07:00:00;53.4;71;81.9;53.2
2023-02-02 08:00:00;49.6;82;81.7;48.0
2023-02-02 09:00:00;49.6;85;81.8;47.2
2023-02-02 10:00:00;50.3;82;81.8;48.4
2023-02-02 11:00:00;53.6;79;81.9;51.5
2023-02-02 12:00:00;58.5;64;81.9;58.1
2023-02-02 13:00:00;54.4;77;81.9;54.3
2023-02-02 14:00:00;57.4;63;81.6;59.2
2023-02-02 15:00:00;59.9;62;81.7;60.8
2023-02-02 16:00:00;56.1;74;81.3;55.7
2023-02-02 17:00:00;51.5;80;81.1;51.2
2023-02-02 18:00:00;52.7;74;81.0;50.9
2023-02-02 19:00:00;54.2;63;81.0;54.8
2023-02-02 20:00:00;49.1;81;81.1;47.4
2023-02-02 21:00:00;48.6;81;81.0;46.8
2023-02-02 22:00:00;48.9;84;81.3;46.9
2023-02-02 23:00:00;51.9;84;81.2;50.4
2023-02-03 00:00:00;56.9;82;81.5;55.3
2023-02-03 01:00:00;59.9;74;81.6;59.3
2023-02-03 02:00:00;63.4;50;81.7;66.9
2023-02-03 03:00:00;63.4;48;81.5;67.1
2023-02-03 04:00:00;58.2;70;81.6;60.5
2023-02-03 05:00:00;62.7;56;81.6;65.0
2023-02-03 06:00:00;61.0;52;81.1;62.2
2023-02-03 07:00:00;48.6;83;81.5;48.2
2023-02-03 08:00:00;49.9;80;81.6;48.3
2023-02-03 09:00:00;50.1;80;81.3;48.5
2023-02-03 10:00:00;49.8;84;81.7;47.8
2023-02-03 11:00:00;51.7;80;81.7;49.6
2023-02-03 12:00:00;60.2;54;81.7;60.1
2023-02-03 13:00:00;53.9;72;81.8;53.7
2023-02-03 14:00:00;55.4;78;81.9;54.8
2023-02-03 15:00:00;58.7;65;81.9;58.9
2023-02-03 16:00:00;55.4;78;81.6;55.3
2023-02-03 17:00:00;56.2;67;81.4;56.2
2023-02-03 18:00:00;54.8;63;81.2;56.1
2023-02-03 19:00:00;51.1;78;81.1;49.5
2023-02-03 20:00:00;52.8;73;81.0;51.7
2023-02-03 21:00:00;52.3;77;81.1;50.2
2023-02-03 22:00:00;52.5;81;81.2;50.7
2023-02-03 23:00:00;54.6;88;81.3;52.3
2023-02-04 00:00:00;60.3;69;81.6;60.0
2023-02-04 01:00:00;59.7;67;81.5;59.7
2023-02-04 02:00:00;63.2;50;81.5;66.5
2023-02-04 03:00:00;60.2;60;81.8;62.8
2023-02-04 04:00:00;59.1;71;81.9;60.2
2023-02-04 05:00:00;63.5;50;81.9;67.0
2023-02-04 06:00:00;55.2;78;81.8;55.3
2023-02-04 07:00:00;58.6;60;81.8;58.7
2023-02-04 08:00:00;49.8;85;81.7;48.7
2023-02-04 09:00:00;52.6;80;81.7;51.1
2023-02-04 10:00:00;52.4;80;81.7;50.3
2023-02-04 11:00:00;56.1;75;81.8;54.1
2023-02-04 12:00:00;62.6;50;81.8;65.0
2023-02-04 13:00:00;54.9;79;81.7;55.1
2023-02-04 14:00:00;57.4;72;81.6;58.3
2023-02-04 15:00:00;57.3;80;81.2;58.1
2023-02-04 16:00:00;56.6;79;81.1;57.6
2023-02-04 17:00:00;62.5;43;81.0;65.9
2023-02-04 18:00:00;53.8;74;81.0;54.2
2023-02-04 19:00:00;54.4;75;80.9;52.9
2023-02-04 20:00:00;55.2;79;80.8;52.9
2023-02-04 21:00:00;54.8;69;80.9;53.5
2023-02-04 22:00:00;53.9;77;81.0;51.5
2023-02-04 23:00:00;55.7;83;81.0;53.0
2023-02-05 00:00:00;60.6;66;81.0;61.1
2023-02-05 01:00:00;61.8;52;81.0;64.2
2023-02-05 02:00:00;62.2;45;80.9;65.3
2023-02-05 03:00:00;55.3;72;81.0;56.4
2023-02-05 04:00:00;60.1;52;80.9;62.7
2023-02-05 05:00:00;54.6;69;81.0;55.4
2023-02-05 06:00:00;58.7;59;81.0;58.5
2023-02-05 07:00:00;57.9;55;80.9;58.1
2023-02-05 08:00:00;54.0;67;81.0;53.4
2023-02-05 09:00:00;50.7;72;80.9;50.8
2023-02-05 10:00:00;48.5;82;81.1;46.8
2023-02-05 11:00:00;50.3;77;81.0;49.1
2023-02-05 12:00:00;57.1;67;81.4;56.4
2023-02-05 13:00:00;55.2;71;81.0;55.6
2023-02-05 14:00:00;57.7;58;81.2;60.3
2023-02-05 15:00:00;46.2;90;80.9;44.0
2023-02-05 16:00:00;47.4;94;81.0;45.6
2023-02-05 17:00:00;51.1;77;80.8;49.8
2023-02-05 18:00:00;52.7;73;81.0;51.5
2023-02-05 19:00:00;51.1;73;80.8;49.3
2023-02-05 20:00:00;51.1;71;81.0;49.9
2023-02-05 21:00:00;51.0;72;80.8;49.7
2023-02-05 22:00:00;51.1;72;81.0;49.7
2023-02-05 23:00:00;53.6;71;81.0;52.4
2023-02-06 00:00:00;58.0;65;81.1;58.8
2023-02-06 01:00:00;62.3;50;81.2;65.1
2023-02-06 02:00:00;62.6;46;81.0;65.8
2023-02-06 03:00:00;55.7;71;81.0;56.5
2023-02-06 04:00:00;62.3;49;81.3;64.7
2023-02-06 05:00:00;56.8;61;81.1;59.0
2023-02-06 06:00:00;58.1;59;81.3;57.5
2023-02-06 07:00:00;55.4;62;81.1;55.6
2023-02-06 08:00:00;49.2;80;81.5;47.9
2023-02-06 09:00:00;50.7;77;81.3;49.2
2023-02-06 10:00:00;51.3;77;81.7;50.0
2023-02-06 11:00:00;54.6;69;81.3;53.4
2023-02-06 12:00:00;60.1;51;81.7;60.9
2023-02-06 13:00:00;54.4;68;81.5;54.6
2023-02-06 14:00:00;50.8;78;81.6;50.5
2023-02-06 15:00:00;51.7;79;81.5;49.6
2023-02-06 16:00:00;51.1;77;81.1;49.6
2023-02-06 17:00:00;53.2;72;81.4;51.9
2023-02-06 18:00:00;52.7;70;81.0;52.0
2023-02-06 19:00:00;51.6;73;81.1;50.4
2023-02-06 20:00:00;49.7;78;81.1;47.7
2023-02-06 21:00:00;49.8;77;81.2;48.5
2023-02-06 22:00:00;49.5;78;81.0;48.1
2023-02-06 23:00:00;50.2;85;81.6;48.5
2023-02-07 00:00:00;56.8;79;81.3;55.2
2023-02-07 01:00:00;57.0;75;81.5;55.2
2023-02-07 02:00:00;59.4;67;81.4;58.5
2023-02-07 03:00:00;62.9;50;81.6;65.6
2023-02-07 04:00:00;62.5;51;81.6;64.8
2023-02-07 05:00:00;54.7;70;81.6;55.2
2023-02-07 06:00:00;58.8;58;81.5;58.1
2023-02-07 07:00:00;47.3;85;81.7;46.5
2023-02-07 08:00:00;47.6;87;81.7;45.5
2023-02-07 09:00:00;48.1;86;81.7;46.3
2023-02-07 10:00:00;48.6;89;81.8;46.5
2023-02-07 11:00:00;49.2;90;81.9;47.0
2023-02-07 12:00:00;49.9;87;82.0;48.2
2023-02-07 13:00:00;56.7;68;82.0;55.7
2023-02-07 14:00:00;55.4;72;82.0;54.7
2023-02-07 15:00:00;53.7;78;82.0;53.2
2023-02-07 16:00:00;55.4;76;82.0;54.0
2023-02-07 17:00:00;58.2;60;81.9;59.1
2023-02-07 18:00:00;51.1;82;81.8;50.3
2023-02-07 19:00:00;51.3;81;81.9;49.6
2023-02-07 20:00:00;49.5;87;81.7;47.1
2023-02-07 21:00:00;50.3;82;81.4;48.6
2023-02-07 22:00:00;50.3;85;82.1;48.1
2023-02-07 23:00:00;52.1;86;81.8;50.3
2023-02-08 00:00:00;55.8;92;82.0;52.8
2023-02-08 01:00:00;58.3;81;82.2;56.2
2023-02-08 02:00:00;60.8;67;82.0;60.3
2023-02-08 03:00:00;63.5;52;82.2;66.4
2023-02-08 04:00:00;63.0;54;82.2;65.5
2023-02-08 05:00:00;55.5;73;82.1;55.3
2023-02-08 06:00:00;59.9;57;82.0;59.7
2023-02-08 07:00:00;50.7;80;82.1;50.2
2023-02-08 08:00:00;49.0;88;81.8;47.1
2023-02-08 09:00:00;48.2;89;81.9;46.4
2023-02-08 10:00:00;49.3;90;81.9;46.9
2023-02-08 11:00:00;49.7;89;82.1;48.2
2023-02-08 12:00:00;55.2;78;82.1;53.2
2023-02-08 13:00:00;56.4;68;82.1;56.4
2023-02-08 14:00:00;56.4;70;82.3;56.1
2023-02-08 15:00:00;50.9;78;82.1;50.7
2023-02-08 16:00:00;52.3;84;82.0;50.3
2023-02-08 17:00:00;54.8;70;82.0;55.4
2023-02-08 18:00:00;51.5;83;82.2;49.8
2023-02-08 19:00:00;54.6;74;81.9;52.8
2023-02-08 20:00:00;52.8;72;82.0;53.1
2023-02-08 21:00:00;50.5;83;82.0;48.7
2023-02-08 22:00:00;49.2;88;82.1;47.2
2023-02-08 23:00:00;52.0;88;82.1;50.6
2023-02-09 00:00:00;57.2;80;82.2;55.4
2023-02-09 01:00:00;57.6;83;82.4;55.8
2023-02-09 02:00:00;58.0;75;82.1;56.6
2023-02-09 03:00:00;63.4;54;82.4;66.0
2023-02-09 04:00:00;63.1;57;82.4;65.1
2023-02-09 05:00:00;54.6;77;82.3;54.1
2023-02-09 06:00:00;59.6;61;82.4;58.7
2023-02-09 07:00:00;49.0;89;82.8;48.5
2023-02-09 08:00:00;49.8;92;82.6;47.5
2023-02-09 09:00:00;49.6;91;82.8;47.2
2023-02-09 10:00:00;47.9;86;82.7;47.2
2023-02-09 11:00:00;51.4;92;82.7;49.0
2023-02-09 12:00:00;55.3;83;83.0;52.8
2023-02-09 13:00:00;61.9;57;82.9;62.4
2023-02-09 14:00:00;55.0;82;82.8;54.5
2023-02-09 15:00:00;57.0;72;82.7;57.3
2023-02-09 16:00:00;56.5;82;82.8;55.1
2023-02-09 17:00:00;55.2;77;82.4;54.9
2023-02-09 18:00:00;55.5;76;82.5;55.1
2023-02-09 19:00:00;57.9;69;82.4;56.8
2023-02-09 20:00:00;48.1;96;82.5;46.9
2023-02-09 21:00:00;50.6;90;82.3;48.5
2023-02-09 22:00:00;52.6;86;82.5;50.6
2023-02-09 23:00:00;57.1;85;82.5;55.4
2023-02-10 00:00:00;62.2;67;82.8;63.1
2023-02-10 01:00:00;63.5;57;82.6;66.3
2023-02-10 02:00:00;57.7;85;82.8;58.1
2023-02-10 03:00:00;64.3;56;82.9;67.6
2023-02-10 04:00:00;58.0;89;83.0;58.5
2023-02-10 05:00:00;62.5;58;82.8;63.6
2023-02-10 06:00:00;54.3;71;82.8;54.6
2023-02-10 07:00:00;51.0;86;82.6;49.3
2023-02-10 08:00:00;50.1;93;82.7;47.5
2023-02-10 09:00:00;47.6;83;82.7;47.1
2023-02-10 10:00:00;49.6;94;82.6;48.0
2023-02-10 11:00:00;49.7;85;82.9;48.3
2023-02-10 12:00:00;61.2;60;82.9;61.2
2023-02-10 13:00:00;54.7;77;82.8;54.5
2023-02-10 14:00:00;55.0;80;82.8;54.2
2023-02-10 15:00:00;55.7;90;82.9;54.5
2023-02-10 16:00:00;58.1;84;82.8;56.9
2023-02-10 17:00:00;59.0;69;82.6;59.5
2023-02-10 18:00:00;55.0;72;82.5;56.1
2023-02-10 19:00:00;53.8;82;82.2;52.0
2023-02-10 20:00:00;59.2;57;82.4;59.3
2023-02-10 21:00:00;47.7;96;82.1;46.6
2023-02-10 22:00:00;50.6;89;82.3;48.5
2023-02-10 23:00:00;56.7;92;82.4;54.4
2023-02-11 00:00:00;61.6;75;82.8;61.5
2023-02-11 01:00:00;63.6;55;82.3;66.1
2023-02-11 02:00:00;58.4;83;82.5;59.8
2023-02-11 03:00:00;64.4;60;82.7;67.4
2023-02-11 04:00:00;64.5;56;82.7;68.2
2023-02-11 05:00:00;56.3;80;82.7;56.7
2023-02-11 06:00:00;62.1;61;82.9;62.9
2023-02-11 07:00:00;55.4;68;82.6;55.1
2023-02-11 08:00:00;50.4;91;82.5;48.8
2023-02-11 09:00:00;51.9;90;83.0;49.4
2023-02-11 10:00:00;49.0;85;82.7;47.7
2023-02-11 11:00:00;49.4;85;82.4;47.5
2023-02-11 12:00:00;52.4;84;82.7;50.3
2023-02-11 13:00:00;56.6;88;82.8;55.3
2023-02-11 14:00:00;54.5;88;82.9;52.9
2023-02-11 15:00:00;54.2;95;82.6;53.1
2023-02-11 16:00:00;54.4;102;82.6;51.5
2023-02-11 17:00:00;57.5;87;82.3;56.5
2023-02-11 18:00:00;54.1;93;82.3;52.2
2023-02-11 19:00:00;54.7;89;82.2;51.9
2023-02-11 20:00:00;54.6;86;82.1;52.1
2023-02-11 21:00:00;54.6;85;82.3;52.5
2023-02-11 22:00:00;55.1;87;82.2;52.5
2023-02-11 23:00:00;58.4;83;82.1;56.7
2023-02-12 00:00:00;62.1;59;82.4;64.5
2023-02-12 01:00:00;60.2;76;82.2;61.3
2023-02-12 02:00:00;63.3;52;82.1;65.9
2023-02-12 03:00:00;56.3;82;82.1;57.5
2023-02-12 04:00:00;64.5;54;82.4;68.3
2023-02-12 05:00:00;58.4;63;82.2;60.3
2023-02-12 06:00:00;58.8;71;82.4;58.6
2023-02-12 07:00:00;57.5;62;82.4;58.0
2023-02-12 08:00:00;49.0;84;82.5;48.1
2023-02-12 09:00:00;51.5;89;82.3;49.4
2023-02-12 10:00:00;52.8;94;82.6;50.3
2023-02-12 11:00:00;55.3;83;82.7;53.5
2023-02-12 12:00:00;58.1;75;82.5;57.9
2023-02-12 13:00:00;60.0;61;82.5;61.8
