Site;SS10 Rue du Panorama 2 (ID 3210);SS10 Rue du Panorama 2 (ID 3210);SS10 Rue du Panorama 2 (ID 3210);SS10 Rue du Panorama 2 (ID 3210);SS10 Rue du Panorama 2 (ID 3210);SS10 Rue du Panorama 2 (ID 3210)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station 2;Compteur d'énergie sous-station 2;Compteur d'énergie sous-station 2
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Puissance [kW];Température depart [°C];Température retour [°C]
2023-10-31 23:00:00;0;76.0;61.9;534;79.7;67.4
2023-11-01 00:00:00;0;76.3;62.2;361;79.5;67.1
2023-11-01 01:00:00;0;76.2;61.8;419;79.6;67.1
2023-11-01 02:00:00;0;76.4;61.7;388;79.4;66.6
2023-11-01 03:00:00;0;76.4;61.9;401;79.8;67.3
2023-11-01 04:00:00;0;76.0;61.2;496;79.7;66.8
2023-11-01 05:00:00;0;76.7;61.8;465;80.0;67.1
2023-11-01 06:00:00;0;76.8;60.2;717;80.1;65.3
2023-11-01 07:00:00;0;76.8;58.9;770;80.1;63.5
2023-11-01 08:00:00;0;76.8;58.4;799;80.5;63.9
2023-11-01 09:00:00;0;76.7;58.5;820;80.5;64.4
2023-11-01 10:00:00;0;76.9;61.3;651;80.7;67.5
2023-11-01 11:00:00;0;77.0;62.0;568;80.6;66.9
2023-11-01 12:00:00;0;77.1;62.0;575;80.9;67.3
2023-11-01 13:00:00;0;77.2;62.0;547;80.0;66.9
2023-11-01 14:00:00;0;77.3;62.2;474;80.4;67.4
2023-11-01 15:00:00;0;77.0;61.6;530;80.3;66.8
2023-11-01 16:00:00;0;77.0;61.9;512;79.8;66.7
2023-11-01 17:00:00;0;76.4;61.3;615;80.0;67.2
2023-11-01 18:00:00;0;76.9;62.5;503;80.0;66.9
2023-11-01 19:00:00;0;76.4;62.2;532;79.8;67.4
2023-11-01 20:00:00;0;76.7;61.6;504;79.7;66.3
2023-11-01 21:00:00;0;76.8;62.6;501;80.0;67.5
2023-11-01 22:00:00;0;76.3;62.0;534;79.7;67.0
2023-11-01 23:00:00;0;76.6;61.9;514;79.9;66.8
2023-11-02 00:00:00;0;76.5;62.2;462;79.8;67.6
2023-11-02 01:00:00;0;76.7;61.8;414;80.1;66.9
2023-11-02 02:00:00;0;77.0;62.0;402;79.9;67.2
2023-11-02 03:00:00;0;77.0;62.4;286;80.0;66.7
2023-11-02 04:00:00;0;77.0;62.3;295;79.8;67.4
2023-11-02 05:00:00;0;77.0;62.1;328;79.6;66.8
2023-11-02 06:00:00;0;77.0;61.8;545;80.0;66.9
2023-11-02 07:00:00;0;77.0;61.9;523;80.1;66.5
2023-11-02 08:00:00;0;76.9;61.1;648;80.2;66.1
2023-11-02 09:00:00;0;73.3;62.0;47;58.6;63.8
2023-11-02 10:00:00;0;67.0;52.6;274;58.9;49.6
2023-11-02 11:00:00;0;71.4;45.9;956;75.9;49.4
2023-11-02 12:00:00;0;73.4;53.7;901;79.2;59.3
2023-11-02 13:00:00;0;75.0;58.5;727;79.7;64.0
2023-11-02 14:00:00;0;75.8;61.0;620;79.8;66.8
2023-11-02 15:00:00;0;76.0;60.7;667;79.9;65.3
2023-11-02 16:00:00;0;76.2;60.6;668;80.1;65.9
2023-11-02 17:00:00;0;76.3;61.7;616;79.5;66.9
2023-11-02 18:00:00;0;76.2;60.9;633;79.8;66.2
2023-11-02 19:00:00;0;76.2;61.0;639;79.8;66.1
2023-11-02 20:00:00;0;76.2;60.8;625;79.9;65.7
2023-11-02 21:00:00;0;76.1;61.5;605;79.9;66.9
2023-11-02 22:00:00;0;76.2;62.6;490;80.0;68.2
2023-11-02 23:00:00;0;76.7;61.7;501;79.9;66.4
2023-11-03 00:00:00;0;76.2;61.6;472;80.0;67.4
2023-11-03 01:00:00;0;76.4;61.4;553;80.0;66.9
2023-11-03 02:00:00;0;76.3;61.5;492;79.8;67.1
2023-11-03 03:00:00;0;76.7;61.5;559;80.0;67.0
2023-11-03 04:00:00;0;77.0;61.0;589;80.0;66.8
2023-11-03 05:00:00;0;76.8;61.0;649;80.0;66.9
2023-11-03 06:00:00;0;77.0;59.3;740;80.2;63.7
2023-11-03 07:00:00;0;76.7;57.2;850;80.1;62.4
2023-11-03 08:00:00;0;76.9;57.0;864;80.6;61.9
2023-11-03 09:00:00;0;77.0;56.6;883;80.5;61.9
2023-11-03 10:00:00;0;77.0;59.0;793;80.6;65.2
2023-11-03 11:00:00;0;77.0;60.1;752;80.7;65.6
2023-11-03 12:00:00;0;77.0;61.1;698;80.7;67.4
2023-11-03 13:00:00;0;77.0;61.6;660;80.6;66.9
2023-11-03 14:00:00;0;77.0;61.3;657;80.7;67.2
2023-11-03 15:00:00;0;77.2;62.0;550;80.4;67.2
2023-11-03 16:00:00;0;77.0;61.1;643;80.3;66.0
2023-11-03 17:00:00;0;76.5;60.0;748;80.3;66.2
2023-11-03 18:00:00;0;76.8;60.3;669;80.1;65.2
2023-11-03 19:00:00;0;77.0;60.3;663;80.2;65.1
2023-11-03 20:00:00;0;76.7;60.0;692;80.2;64.8
2023-11-03 21:00:00;0;76.9;59.4;728;80.4;65.3
2023-11-03 22:00:00;0;76.7;62.1;587;80.3;67.4
2023-11-03 23:00:00;0;76.9;61.6;599;80.4;67.5
2023-11-04 00:00:00;0;77.3;61.3;533;80.2;66.6
2023-11-04 01:00:00;0;76.9;61.9;542;80.4;67.3
2023-11-04 02:00:00;0;77.0;61.7;550;80.2;66.9
2023-11-04 03:00:00;0;77.0;61.4;572;80.1;67.1
2023-11-04 04:00:00;0;77.0;61.3;601;80.3;66.9
2023-11-04 05:00:00;0;77.0;61.3;575;80.3;66.9
2023-11-04 06:00:00;0;77.0;60.1;764;80.5;65.9
2023-11-04 07:00:00;0;76.8;59.1;804;80.7;64.7
2023-11-04 08:00:00;0;77.0;58.4;846;80.5;64.2
2023-11-04 09:00:00;0;77.0;59.3;802;80.7;66.3
2023-11-04 10:00:00;0;77.0;60.8;732;80.9;67.0
2023-11-04 11:00:00;0;77.0;61.6;681;80.9;67.6
2023-11-04 12:00:00;0;77.4;61.5;581;81.0;66.9
2023-11-04 13:00:00;0;77.0;61.7;652;80.9;67.6
2023-11-04 14:00:00;0;77.1;61.2;652;80.6;66.5
2023-11-04 15:00:00;0;77.0;61.6;646;80.6;66.9
2023-11-04 16:00:00;0;77.0;60.2;755;80.5;65.8
2023-11-04 17:00:00;0;77.0;59.6;781;80.7;65.3
2023-11-04 18:00:00;0;77.0;60.5;705;80.6;66.5
2023-11-04 19:00:00;0;77.0;61.5;679;80.6;67.1
2023-11-04 20:00:00;0;77.0;61.0;709;80.6;66.6
2023-11-04 21:00:00;0;77.0;60.3;772;80.9;65.8
2023-11-04 22:00:00;0;74.2;62.8;151;62.3;65.8
2023-11-04 23:00:00;0;66.3;62.1;45;43.4;63.8
2023-11-05 00:00:00;0;64.1;47.5;800;63.6;44.1
2023-11-05 01:00:00;0;72.1;49.5;1121;78.0;57.7
2023-11-05 02:00:00;0;75.4;60.0;745;81.1;68.1
2023-11-05 03:00:00;0;76.8;61.5;482;80.7;66.9
2023-11-05 04:00:00;0;77.2;61.5;537;80.9;66.9
2023-11-05 05:00:00;0;77.0;61.4;581;80.5;66.7
2023-11-05 06:00:00;0;77.0;60.7;671;80.7;66.8
2023-11-05 07:00:00;0;77.0;60.8;716;80.7;66.5
2023-11-05 08:00:00;0;77.1;61.5;674;80.5;67.2
2023-11-05 09:00:00;0;77.0;61.0;689;80.7;67.0
2023-11-05 10:00:00;0;77.1;61.4;649;80.5;66.9
2023-11-05 11:00:00;0;73.0;64.1;37;58.5;66.2
2023-11-05 12:00:00;0;64.5;60.8;41;46.7;59.3
2023-11-05 13:00:00;0;65.2;43.3;737;72.9;43.3
2023-11-05 14:00:00;0;73.1;52.8;852;78.7;59.0
2023-11-05 15:00:00;0;74.5;59.8;421;74.1;63.8
2023-11-05 16:00:00;0;66.4;61.6;41;50.8;63.7
2023-11-05 17:00:00;0;61.8;49.1;465;62.5;45.8
2023-11-05 18:00:00;0;70.3;44.9;897;76.7;49.0
2023-11-05 19:00:00;0;72.3;53.7;721;75.4;59.0
2023-11-05 20:00:00;0;72.6;55.2;367;66.8;58.1
2023-11-05 21:00:00;0;70.1;47.5;580;72.6;48.9
2023-11-05 22:00:00;0;67.1;53.5;328;71.9;56.0
2023-11-05 23:00:00;0;57.1;53.6;0;59.7;53.0
2023-11-06 00:00:00;0;61.2;52.3;0;61.8;53.7
2023-11-06 01:00:00;0;64.0;52.9;0;64.0;53.7
2023-11-06 02:00:00;0;63.1;51.7;0;63.4;52.1
2023-11-06 03:00:00;0;62.7;50.6;0;62.8;50.9
2023-11-06 04:00:00;0;61.9;49.2;0;62.1;49.5
2023-11-06 05:00:00;0;62.2;48.3;0;62.3;49.0
2023-11-06 06:00:00;0;62.1;47.7;0;62.4;49.0
2023-11-06 07:00:00;0;61.7;46.8;0;61.9;48.4
2023-11-06 08:00:00;0;53.0;43.7;0;54.2;44.3
2023-11-06 09:00:00;0;46.2;39.8;0;47.5;40.0
2023-11-06 10:00:00;0;47.5;38.5;10;53.0;40.7
2023-11-06 11:00:00;0;50.5;45.5;4;42.9;44.0
2023-11-06 12:00:00;0;45.3;37.1;1;37.7;37.7
2023-11-06 13:00:00;0;54.5;55.6;18;60.0;59.6
2023-11-06 14:00:00;0;53.2;51.9;3;54.5;54.4
2023-11-06 15:00:00;0;53.9;55.0;1;58.9;58.9
2023-11-06 16:00:00;0;58.6;60.3;12;65.2;64.7
2023-11-06 17:00:00;0;68.5;67.1;31;75.2;70.0
2023-11-06 18:00:00;0;68.4;62.5;0;69.6;63.2
2023-11-06 19:00:00;0;71.3;60.3;0;71.5;62.4
2023-11-06 20:00:00;0;71.2;59.0;0;71.4;61.0
2023-11-06 21:00:00;0;71.0;58.3;0;71.1;60.4
2023-11-06 22:00:00;0;70.6;57.6;0;70.9;59.7
2023-11-06 23:00:00;0;72.2;58.6;0;72.4;60.7
2023-11-07 00:00:00;0;72.3;58.6;0;72.5;61.0
2023-11-07 01:00:00;0;70.9;58.4;0;71.0;60.9
2023-11-07 02:00:00;0;68.2;57.3;0;68.3;59.8
2023-11-07 03:00:00;0;67.8;56.5;0;67.9;59.0
2023-11-07 04:00:00;0;67.0;56.0;0;67.3;58.5
2023-11-07 05:00:00;0;69.3;56.6;0;69.5;59.0
2023-11-07 06:00:00;0;66.4;55.5;0;66.5;57.7
2023-11-07 07:00:00;0;63.4;53.6;0;63.6;56.0
2023-11-07 08:00:00;0;62.3;52.3;0;62.8;55.0
2023-11-07 09:00:00;0;61.3;51.5;0;61.6;54.0
2023-11-07 10:00:00;0;62.1;51.5;0;62.5;54.0
2023-11-07 11:00:00;0;64.1;52.4;4;64.8;55.5
2023-11-07 12:00:00;245;76.1;66.6;255;79.6;67.6
2023-11-07 13:00:00;367;80.1;66.1;323;80.1;65.9
2023-11-07 14:00:00;336;80.3;67.8;300;80.3;68.1
2023-11-07 15:00:00;365;79.9;66.0;321;79.9;66.2
2023-11-07 16:00:00;379;80.1;66.2;345;80.0;66.8
2023-11-07 17:00:00;351;79.9;67.2;296;79.9;67.2
2023-11-07 18:00:00;357;79.9;66.1;336;80.0;66.8
2023-11-07 19:00:00;362;80.1;66.3;318;80.1;66.3
2023-11-07 20:00:00;346;80.0;65.8;336;79.9;66.7
2023-11-07 21:00:00;353;80.0;65.6;341;79.9;66.6
2023-11-07 22:00:00;322;80.1;67.8;284;80.1;68.0
2023-11-07 23:00:00;358;80.0;67.1;303;80.0;67.1
2023-11-08 00:00:00;298;80.3;67.2;249;80.4;67.2
2023-11-08 01:00:00;304;80.1;67.1;257;80.3;67.0
2023-11-08 02:00:00;335;80.1;66.7;287;80.1;66.7
2023-11-08 03:00:00;341;80.3;67.3;291;80.3;67.2
2023-11-08 04:00:00;377;80.4;66.9;320;80.5;66.9
2023-11-08 05:00:00;342;80.5;67.2;289;80.6;67.1
2023-11-08 06:00:00;441;80.4;64.5;414;80.5;65.2
2023-11-08 07:00:00;460;80.6;62.7;458;80.7;63.6
2023-11-08 08:00:00;481;80.8;62.3;480;80.9;63.2
2023-11-08 09:00:00;512;81.0;62.5;511;81.0;63.3
2023-11-08 10:00:00;433;81.0;65.3;430;81.1;66.2
2023-11-08 11:00:00;392;81.1;68.1;334;81.1;68.2
2023-11-08 12:00:00;375;81.1;67.2;324;81.1;67.1
2023-11-08 13:00:00;381;81.1;67.1;324;81.2;67.2
2023-11-08 14:00:00;331;80.9;66.9;282;81.0;66.7
2023-11-08 15:00:00;350;81.0;67.1;297;81.1;67.3
2023-11-08 16:00:00;347;80.7;66.8;293;80.7;66.8
2023-11-08 17:00:00;419;80.9;66.5;356;80.8;66.6
2023-11-08 18:00:00;401;81.0;67.4;342;80.9;67.3
2023-11-08 19:00:00;391;80.6;66.9;339;80.7;66.9
2023-11-08 20:00:00;368;80.8;66.5;312;80.9;66.6
2023-11-08 21:00:00;402;80.9;67.3;354;81.0;67.4
2023-11-08 22:00:00;348;80.9;67.4;267;81.0;67.2
2023-11-08 23:00:00;326;81.0;67.4;277;81.0;67.4
2023-11-09 00:00:00;327;80.6;66.8;275;80.8;66.8
2023-11-09 01:00:00;292;81.0;67.3;254;81.0;67.3
2023-11-09 02:00:00;345;81.0;66.9;294;81.0;66.9
2023-11-09 03:00:00;323;80.9;67.0;270;81.0;67.0
2023-11-09 04:00:00;315;81.0;67.0;278;81.0;67.1
2023-11-09 05:00:00;368;81.0;66.8;317;81.0;67.0
2023-11-09 06:00:00;491;81.2;66.5;419;81.2;66.6
2023-11-09 07:00:00;456;81.2;66.9;390;81.4;66.9
2023-11-09 08:00:00;458;81.2;66.3;409;81.2;66.5
2023-11-09 09:00:00;448;81.5;68.1;374;81.5;67.8
2023-11-09 10:00:00;417;81.2;67.2;348;81.3;67.2
2023-11-09 11:00:00;399;81.2;66.9;338;81.1;67.0
2023-11-09 12:00:00;389;81.1;66.8;326;81.3;66.8
2023-11-09 13:00:00;464;81.0;66.9;400;81.1;67.0
2023-11-09 14:00:00;417;81.0;66.8;355;81.1;66.8
2023-11-09 15:00:00;435;81.2;67.2;372;81.2;67.1
2023-11-09 16:00:00;442;81.0;67.1;384;81.0;67.1
2023-11-09 17:00:00;425;81.0;66.2;367;81.0;66.3
2023-11-09 18:00:00;420;81.0;67.9;357;81.0;67.7
2023-11-09 19:00:00;346;81.0;66.8;282;81.0;66.8
2023-11-09 20:00:00;406;81.0;67.1;340;81.0;67.1
2023-11-09 21:00:00;390;81.0;66.7;332;81.0;66.8
2023-11-09 22:00:00;310;81.0;67.3;271;81.0;67.4
2023-11-09 23:00:00;330;81.0;67.5;277;81.0;67.6
2023-11-10 00:00:00;293;81.0;66.8;249;81.0;66.9
2023-11-10 01:00:00;250;80.8;67.2;230;80.8;67.7
2023-11-10 02:00:00;305;80.6;66.9;260;80.7;66.9
2023-11-10 03:00:00;286;80.8;67.1;246;80.9;67.0
2023-11-10 04:00:00;312;80.9;67.0;265;81.0;67.1
2023-11-10 05:00:00;325;80.9;66.8;268;80.9;66.9
2023-11-10 06:00:00;446;81.1;66.1;379;81.1;66.3
2023-11-10 07:00:00;451;81.0;65.8;426;81.0;66.5
2023-11-10 08:00:00;432;81.0;66.2;412;81.0;67.1
2023-11-10 09:00:00;451;81.1;65.3;436;81.2;66.1
2023-11-10 10:00:00;433;81.1;67.2;386;81.2;67.6
2023-11-10 11:00:00;360;81.1;68.2;290;81.1;67.8
2023-11-10 12:00:00;438;81.0;65.9;391;81.0;66.1
2023-11-10 13:00:00;387;81.0;68.0;315;81.0;67.8
2023-11-10 14:00:00;428;80.8;66.1;369;80.9;66.4
2023-11-10 15:00:00;375;80.9;67.7;311;81.0;67.6
2023-11-10 16:00:00;361;80.8;67.0;302;80.9;67.0
2023-11-10 17:00:00;414;80.7;66.1;358;80.8;66.2
2023-11-10 18:00:00;394;80.7;67.4;343;80.8;67.5
2023-11-10 19:00:00;352;80.7;67.6;293;80.7;67.4
2023-11-10 20:00:00;405;80.9;66.2;353;80.9;66.4
2023-11-10 21:00:00;342;80.5;67.3;286;80.7;67.1
2023-11-10 22:00:00;308;80.6;67.6;261;80.7;67.6
2023-11-10 23:00:00;358;80.4;67.0;300;80.5;66.9
2023-11-11 00:00:00;271;80.5;67.0;231;80.6;67.0
2023-11-11 01:00:00;312;80.5;66.9;253;80.5;67.1
2023-11-11 02:00:00;341;80.3;66.9;283;80.5;67.1
2023-11-11 03:00:00;300;80.7;67.1;252;80.8;67.0
2023-11-11 04:00:00;330;80.3;66.8;278;80.5;66.9
2023-11-11 05:00:00;311;80.4;67.1;265;80.5;67.0
2023-11-11 06:00:00;407;80.8;66.6;345;80.9;66.5
2023-11-11 07:00:00;415;80.8;66.6;368;80.9;66.8
2023-11-11 08:00:00;446;81.0;67.1;378;81.0;67.0
2023-11-11 09:00:00;417;80.7;67.2;353;80.8;67.1
2023-11-11 10:00:00;407;81.0;67.5;351;81.0;67.6
2023-11-11 11:00:00;399;80.9;66.9;335;80.9;66.8
2023-11-11 12:00:00;388;81.0;66.9;325;81.0;66.9
2023-11-11 13:00:00;339;80.7;67.4;283;80.8;67.3
2023-11-11 14:00:00;354;80.8;66.6;301;80.9;66.7
2023-11-11 15:00:00;267;80.5;67.3;224;80.6;67.4
2023-11-11 16:00:00;384;80.6;66.9;328;80.6;66.9
2023-11-11 17:00:00;376;80.5;66.4;319;80.5;66.5
2023-11-11 18:00:00;351;80.6;67.2;293;80.7;67.2
2023-11-11 19:00:00;346;80.2;67.2;287;80.4;67.1
2023-11-11 20:00:00;360;80.2;66.7;303;80.3;66.8
2023-11-11 21:00:00;405;80.6;65.7;369;80.6;66.3
2023-11-11 22:00:00;364;80.6;67.7;305;80.6;67.8
2023-11-11 23:00:00;436;80.7;67.5;379;80.8;67.4
2023-11-12 00:00:00;319;80.7;67.2;266;80.7;67.1
2023-11-12 01:00:00;366;80.7;67.2;311;80.8;67.0
2023-11-12 02:00:00;319;80.5;67.0;268;80.7;67.0
2023-11-12 03:00:00;333;80.7;67.0;282;80.8;67.0
2023-11-12 04:00:00;335;80.9;66.8;282;81.0;66.9
2023-11-12 05:00:00;367;80.7;66.9;311;80.8;67.0
2023-11-12 06:00:00;452;80.9;66.4;388;81.0;66.5
2023-11-12 07:00:00;455;81.0;65.5;429;81.0;66.1
2023-11-12 08:00:00;427;81.0;66.0;416;81.0;67.0
2023-11-12 09:00:00;454;81.1;65.9;439;81.2;67.1
2023-11-12 10:00:00;446;81.1;66.6;405;81.1;67.2
2023-11-12 11:00:00;435;81.0;67.7;368;81.0;67.5
2023-11-12 12:00:00;416;81.0;67.2;353;81.0;66.9
2023-11-12 13:00:00;422;81.1;67.4;362;81.1;67.3
2023-11-12 14:00:00;381;81.0;66.9;321;81.0;66.8
2023-11-12 15:00:00;394;81.0;67.2;328;81.0;67.1
2023-11-12 16:00:00;355;80.9;66.7;302;81.1;66.9
2023-11-12 17:00:00;387;81.0;67.0;332;81.0;66.9
2023-11-12 18:00:00;358;80.9;67.3;298;80.9;67.4
2023-11-12 19:00:00;348;80.8;67.0;281;80.9;67.0
2023-11-12 20:00:00;344;80.9;67.1;282;81.0;67.1
2023-11-12 21:00:00;367;80.8;66.6;309;80.9;66.7
2023-11-12 22:00:00;279;80.7;67.4;226;80.8;67.3
2023-11-12 23:00:00;333;80.7;67.1;273;80.7;67.0
2023-11-13 00:00:00;261;80.3;66.9;232;80.5;67.2
2023-11-13 01:00:00;275;80.4;67.1;231;80.5;67.2
2023-11-13 02:00:00;251;80.2;66.9;212;80.3;66.9
2023-11-13 03:00:00;279;80.4;67.0;233;80.6;67.0
2023-11-13 04:00:00;333;80.1;66.8;285;80.1;67.0
2023-11-13 05:00:00;325;80.2;66.7;270;80.4;66.9
2023-11-13 06:00:00;435;80.5;66.5;367;80.6;66.4
2023-11-13 07:00:00;406;80.5;65.2;374;80.6;65.8
2023-11-13 08:00:00;397;80.7;66.3;380;80.8;67.3
2023-11-13 09:00:00;408;80.3;65.8;389;80.3;66.7
2023-11-13 10:00:00;373;80.5;67.6;323;80.6;67.7
2023-11-13 11:00:00;355;80.1;67.1;297;80.3;67.0
2023-11-13 12:00:00;331;80.3;67.4;277;80.5;67.3
2023-11-13 13:00:00;373;80.1;66.5;321;80.2;66.6
2023-11-13 14:00:00;343;80.3;67.4;281;80.3;67.3
2023-11-13 15:00:00;338;80.2;67.0;283;80.2;66.9
2023-11-13 16:00:00;342;80.0;66.4;285;80.0;66.5
2023-11-13 17:00:00;326;80.0;67.7;269;80.0;67.7
2023-11-13 18:00:00;324;80.0;67.0;269;80.0;67.1
2023-11-13 19:00:00;316;79.9;66.7;263;79.9;66.8
2023-11-13 20:00:00;253;79.9;67.4;206;79.9;67.4
2023-11-13 21:00:00;332;79.9;66.7;276;79.9;66.8
2023-11-13 22:00:00;207;79.7;67.3;175;79.9;67.4
2023-11-13 23:00:00;233;79.6;67.2;200;79.7;67.3
2023-11-14 00:00:00;206;79.6;67.0;179;79.7;67.1
2023-11-14 01:00:00;212;79.2;67.4;193;79.5;67.9
2023-11-14 02:00:00;190;79.5;67.5;173;79.5;67.8
2023-11-14 03:00:00;161;79.3;67.3;146;79.4;67.6
2023-11-14 04:00:00;184;79.0;67.3;166;79.1;67.6
2023-11-14 05:00:00;178;79.1;66.9;163;79.1;67.2
2023-11-14 06:00:00;341;79.3;66.0;289;79.3;66.2
2023-11-14 07:00:00;324;79.6;67.6;273;79.7;67.6
2023-11-14 08:00:00;310;79.3;66.8;253;79.3;66.7
2023-11-14 09:00:00;359;79.2;65.6;312;79.3;66.0
2023-11-14 10:00:00;336;79.2;65.2;321;79.3;66.2
2023-11-14 11:00:00;311;79.1;67.5;274;79.3;67.7
2023-11-14 12:00:00;300;79.1;67.5;249;79.3;67.1
2023-11-14 13:00:00;314;79.1;66.8;271;79.2;66.7
2023-11-14 14:00:00;319;79.2;67.1;260;79.2;67.1
2023-11-14 15:00:00;283;79.1;67.5;233;79.2;67.4
2023-11-14 16:00:00;325;79.2;65.4;287;79.3;65.8
2023-11-14 17:00:00;312;79.1;66.4;294;79.2;67.2
2023-11-14 18:00:00;332;79.3;67.6;279;79.4;67.5
2023-11-14 19:00:00;296;79.2;67.2;241;79.2;67.1
2023-11-14 20:00:00;269;79.0;67.4;218;79.1;67.4
2023-11-14 21:00:00;276;79.3;67.1;223;79.4;67.2
2023-11-14 22:00:00;217;79.0;67.1;198;79.0;67.1
2023-11-14 23:00:00;223;79.0;67.0;194;79.0;67.1
2023-11-15 00:00:00;206;79.0;67.5;176;79.0;67.6
2023-11-15 01:00:00;177;79.0;67.2;166;79.0;67.7
2023-11-15 02:00:00;203;78.9;67.1;175;78.9;67.1
2023-11-15 03:00:00;215;78.9;67.1;181;78.9;67.2
2023-11-15 04:00:00;193;78.9;67.1;168;79.0;67.2
2023-11-15 05:00:00;231;78.8;67.1;189;78.9;67.2
2023-11-15 06:00:00;354;79.1;65.7;305;79.1;65.9
2023-11-15 07:00:00;366;79.0;64.0;353;79.1;64.8
2023-11-15 08:00:00;360;79.2;63.5;356;79.4;64.4
2023-11-15 09:00:00;376;79.1;64.4;364;79.2;65.3
2023-11-15 10:00:00;335;79.1;66.2;314;79.3;67.1
2023-11-15 11:00:00;328;79.3;66.6;300;79.4;67.2
2023-11-15 12:00:00;335;79.1;66.8;293;79.1;67.0
2023-11-15 13:00:00;242;79.2;67.8;191;79.2;67.5
2023-11-15 14:00:00;278;79.0;66.8;226;79.2;66.7
2023-11-15 15:00:00;299;79.2;67.2;250;79.3;67.2
2023-11-15 16:00:00;269;79.0;66.3;221;79.0;66.4
2023-11-15 17:00:00;365;79.2;65.3;339;79.1;66.0
2023-11-15 18:00:00;345;79.3;65.1;332;79.4;66.0
2023-11-15 19:00:00;299;79.1;66.9;273;79.3;67.6
2023-11-15 20:00:00;343;79.2;65.1;333;79.4;65.9
2023-11-15 21:00:00;303;79.3;66.6;274;79.3;67.1
2023-11-15 22:00:00;312;79.2;67.2;292;79.4;67.5
2023-11-15 23:00:00;263;79.2;67.3;216;79.2;67.0
2023-11-16 00:00:00;257;79.1;67.6;215;79.1;67.5
2023-11-16 01:00:00;255;79.3;67.1;211;79.4;67.1
2023-11-16 02:00:00;262;79.2;66.8;223;79.2;66.8
2023-11-16 03:00:00;317;79.5;67.1;263;79.6;67.0
2023-11-16 04:00:00;305;79.6;66.8;256;79.7;66.9
2023-11-16 05:00:00;308;79.8;66.9;258;79.8;66.9
2023-11-16 06:00:00;405;79.9;65.1;367;79.9;65.7
2023-11-16 07:00:00;407;80.0;62.5;403;80.0;63.3
2023-11-16 08:00:00;410;80.2;62.6;410;80.3;63.3
2023-11-16 09:00:00;434;80.3;63.6;431;80.3;64.5
2023-11-16 10:00:00;390;80.3;64.4;383;80.3;65.3
2023-11-16 11:00:00;371;80.4;66.9;343;80.5;67.5
2023-11-16 12:00:00;368;80.3;67.7;308;80.4;67.5
2023-11-16 13:00:00;384;80.2;65.9;345;80.3;66.1
2023-11-16 14:00:00;367;80.3;67.2;328;80.2;67.6
2023-11-16 15:00:00;311;80.0;67.4;255;80.0;67.3
2023-11-16 16:00:00;362;80.2;66.8;311;80.1;66.9
2023-11-16 17:00:00;384;80.0;66.5;326;80.0;66.6
2023-11-16 18:00:00;351;80.2;67.3;304;80.2;67.4
2023-11-16 19:00:00;306;80.0;67.5;241;80.0;67.3
2023-11-16 20:00:00;155;80.0;68.5;139;80.0;68.6
2023-11-16 21:00:00;188;79.8;67.1;163;79.9;67.2
2023-11-16 22:00:00;248;79.6;66.6;229;79.7;66.7
2023-11-16 23:00:00;164;79.8;69.7;154;79.9;69.9
2023-11-17 00:00:00;192;79.5;67.2;176;79.6;67.4
2023-11-17 01:00:00;241;79.3;66.9;202;79.4;66.8
2023-11-17 02:00:00;181;79.1;67.6;175;79.3;68.1
2023-11-17 03:00:00;263;79.1;66.6;225;79.1;66.7
2023-11-17 04:00:00;248;79.4;67.3;208;79.5;67.2
2023-11-17 05:00:00;345;79.4;66.7;287;79.3;66.6
2023-11-17 06:00:00;378;79.7;65.9;330;79.7;66.1
2023-11-17 07:00:00;381;79.6;63.9;371;79.7;64.8
2023-11-17 08:00:00;378;79.9;63.3;375;79.8;63.8
2023-11-17 09:00:00;442;79.9;62.4;439;79.9;63.2
2023-11-17 10:00:00;428;79.8;62.1;427;79.9;62.6
2023-11-17 11:00:00;399;80.0;64.1;394;80.0;64.8
2023-11-17 12:00:00;392;80.1;65.0;383;80.0;66.0
2023-11-17 13:00:00;351;79.9;65.0;347;80.0;65.6
2023-11-17 14:00:00;364;80.0;65.5;353;80.0;66.5
2023-11-17 15:00:00;359;80.0;66.4;332;80.0;66.8
2023-11-17 16:00:00;377;79.9;65.5;362;80.0;66.3
2023-11-17 17:00:00;367;79.9;66.1;334;80.0;66.5
2023-11-17 18:00:00;373;79.8;64.8;365;79.8;65.6
2023-11-17 19:00:00;337;79.8;65.9;328;79.8;66.8
2023-11-17 20:00:00;353;79.6;67.0;319;79.7;67.4
2023-11-17 21:00:00;352;79.8;66.4;306;79.9;66.6
2023-11-17 22:00:00;309;79.9;67.8;269;79.9;67.9
2023-11-17 23:00:00;351;80.0;67.3;293;80.0;67.3
2023-11-18 00:00:00;338;80.0;67.1;281;80.0;67.0
2023-11-18 01:00:00;325;79.9;67.1;273;80.0;67.0
2023-11-18 02:00:00;380;80.2;66.7;317;80.2;66.7
2023-11-18 03:00:00;367;80.1;67.0;308;80.2;67.0
2023-11-18 04:00:00;389;80.3;67.1;324;80.3;67.3
2023-11-18 05:00:00;374;80.3;66.7;311;80.4;66.7
